,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
92,341,1511,707,231,309,451,303,318,2376,882,2203,299,647,1017,390,304,267,415,487,1950,936,312,229,591,274,518,693,319,612,840,174,1136,323,1662,275,1463,1675,566,967,1644,592,687,157,2205,1268,656,480,762,213,308,2283,285,1212,390,634,515,208,598,288,521,307,464,1693,356
93,94,3272,486,534,3776,1959,272,279,166,667,2307,1046,331,303,2255,656,1755,230,494,1045,1150,2908,225,2132,399,893,552,1152,513,481,388,176,570,768,2747,201,700,189,348,502,661,131,310,1366,2067,415,862,253,765,3233,335,653,3031,1561,2081,1207,2475,292,1272,474,2262,639,241,430
94,1729,262,380,429,1795,3071,498,685,3315,3371,1703,231,277,4300,165,343,409,426,1773,437,2843,487,266,478,941,385,1535,325,1742,281,529,265,164,953,279,219,1750,2601,251,1369,469,667,197,755,540,628,380,2699,4433,881,1981,680,1295,1477,1854,253,1031,341,263,2756,801,948,1421,432
95,260,540,979,180,379,438,457,1051,478,310,943,531,947,260,190,218,425,2776,258,1081,334,292,194,1609,404,1254,884,231,197,469,452,895,1151,212,870,687,1049,3137,1736,376,3123,315,738,668,3062,714,661,526,628,1184,1165,1025,891,413,247,2346,2660,350,1746,755,417,1005,2349,1159
96,424,266,351,478,974,1225,675,587,866,906,2038,489,292,1283,236,1763,258,2223,1609,608,250,669,1557,1164,1105,808,1014,217,137,224,251,207,162,3071,404,222,539,165,744,211,365,258,414,414,418,449,849,1715,383,301,1243,532,829,273,592,473,410,731,866,651,632,703,574,289
97,881,683,437,1532,268,1131,846,1714,669,623,133,847,2290,280,1452,400,184,298,1338,284,1555,673,364,495,208,3062,376,562,598,407,2427,221,391,1757,292,230,760,201,1107,442,371,421,489,1201,1566,517,274,1163,362,2338,203,804,172,237,169,378,172,397,203,403,554,322,693,1453
98,192,535,143,456,174,274,457,382,278,675,925,1492,640,1842,409,392,1076,781,492,2058,417,2160,543,181,1470,2341,1049,727,341,2960,169,447,3016,874,1846,137,1008,1783,150,248,3444,187,257,3835,2250,296,854,204,1199,2144,2815,742,658,2462,260,474,253,500,229,208,356,232,691,4006
99,575,246,3902,2486,539,933,1110,249,904,399,1853,969,1504,591,575,2698,2931,339,437,320,603,850,3411,347,826,313,3760,2564,3243,862,813,579,1450,375,719,336,1986,1177,2368,2008,1292,204,2305,137,718,531,151,380,2199,3766,546,2940,260,3351,323,455,360,1066,137,2775,899,303,1597,387
100,470,635,146,608,1136,1620,421,1972,162,824,207,1329,184,1035,276,1626,292,233,1404,139,140,1875,509,572,1492,423,2174,1228,217,504,334,139,2967,198,492,720,163,718,3034,1956,262,190,773,294,479,194,922,191,667,2934,962,1428,211,540,285,1100,442,166,1967,479,933,2106,1129,500
101,1630,358,646,397,556,485,323,1850,309,547,1764,300,444,819,231,2394,531,338,138,205,157,191,270,265,187,2043,259,886,488,707,150,633,273,1342,762,678,420,286,802,326,3707,642,192,439,836,249,471,1492,2561,188,737,929,450,1467,535,321,436,1157,610,361,528,1553,470,348
102,415,1447,418,208,515,1382,465,1583,226,1180,494,1040,1799,340,370,533,1371,204,196,3173,251,1625,1341,672,1054,781,1993,153,357,399,449,696,1380,1013,369,1383,885,902,643,216,1401,984,236,2096,761,257,559,486,200,1614,247,355,544,1094,315,1979,501,502,187,716,216,1779,712,428
103,370,293,1113,388,734,286,691,3173,302,319,175,882,253,1398,388,295,778,216,268,806,360,358,535,122,269,1044,493,176,1954,705,341,2456,426,303,273,1460,4378,212,780,416,175,448,145,271,511,917,833,1032,2950,258,623,2730,1595,173,2158,162,1919,418,590,924,506,1209,1210,507
104,676,546,3895,790,189,284,3236,623,3179,334,431,507,386,493,2290,2527,333,1937,1209,316,212,1449,408,253,607,555,3758,797,178,313,712,281,326,427,378,1763,297,179,306,1685,1597,4003,141,644,2415,972,308,1120,468,3003,260,200,1341,515,834,213,623,387,378,350,417,157,777,137
105,623,396,2310,774,584,248,1459,981,243,805,386,565,3093,224,1132,241,222,2568,810,263,316,2022,2618,2026,898,1024,898,661,2607,1143,643,568,269,285,121,190,382,658,427,167,1220,256,907,219,162,792,514,948,2106,422,2047,1479,690,566,354,2331,168,740,363,402,850,1604,1310,189
106,1476,821,827,643,432,1593,245,239,322,771,2702,3471,4082,158,220,274,437,1928,224,354,220,548,1852,719,2508,599,564,581,196,530,525,430,2595,1701,2821,506,303,365,2073,219,310,554,2069,368,1639,534,522,872,1827,1392,402,426,757,293,657,424,630,169,222,252,512,3074,1134,353
107,1274,212,263,212,1997,418,1572,155,3400,957,314,203,894,387,454,701,716,533,309,1442,2144,221,870,614,3249,215,1211,333,1879,450,939,1138,538,272,661,847,286,317,3639,527,324,289,1087,1013,458,779,3284,679,171,270,1519,195,1756,1017,247,352,836,798,3081,1107,339,189,449,163
108,522,164,1895,183,287,405,1101,610,549,469,2156,286,1257,410,230,662,132,415,1325,1017,102,686,461,2238,1046,184,311,387,668,499,847,227,197,579,1014,437,2445,1509,390,310,361,395,1729,824,2676,682,167,303,694,294,650,2449,2671,519,255,1250,2992,651,244,169,256,665,1294,566
109,3371,433,98,160,782,568,3871,3542,276,630,488,1590,908,373,586,468,315,503,566,856,559,350,220,328,3344,496,168,365,911,1025,184,634,1724,1061,3493,1098,793,584,906,189,1881,540,224,396,570,307,326,171,674,285,1123,2085,296,302,382,699,615,182,2063,300,1928,518,1852,919
110,300,1599,143,568,526,854,279,1140,1683,871,765,404,2685,211,185,545,1459,526,414,1047,492,598,2354,337,715,562,658,275,723,207,623,789,204,800,1072,747,367,214,238,501,648,427,591,204,1212,1661,755,2854,934,603,152,337,775,584,353,2554,1410,3241,2218,710,584,2143,210,345
111,683,175,824,465,382,739,462,1453,171,372,536,726,583,225,1691,189,370,1406,1192,562,518,177,288,2903,1144,494,737,1062,2749,234,962,289,124,2318,1096,233,175,821,482,435,753,464,877,3028,150,255,1555,266,223,1232,258,288,1081,434,350,2471,606,4183,491,1419,471,276,248,1078
112,1010,296,337,486,365,64,375,295,479,406,364,742,282,564,1027,555,357,723,607,354,292,266,400,358,242,254,945,1409,406,568,383,439,394,2461,372,2825,394,358,901,103,608,1104,153,202,382,421,310,163,782,1368,771,247,273,178,382,2130,798,510,290,304,2410,274,3283,405
113,335,741,708,477,1807,2304,725,342,538,204,633,299,3753,3911,547,391,308,1504,827,299,265,2137,759,447,2182,800,1173,1165,671,187,272,356,233,467,1680,2385,162,747,277,354,1940,344,2733,170,408,1315,173,602,334,2063,563,1430,300,248,628,4156,125,474,382,869,456,559,1225,365
114,1756,488,1239,1853,749,613,3512,312,2216,486,578,295,211,3168,217,528,1018,481,480,233,385,3008,659,1896,416,140,281,3406,436,1492,203,830,158,1880,588,888,474,956,820,954,527,1818,140,295,2241,1100,770,555,2231,1877,484,1249,571,1701,280,439,470,395,1082,1550,173,997,601,214
115,1384,230,466,392,446,625,1299,476,1146,1644,3036,863,488,3274,723,1325,758,1331,462,639,300,893,568,610,374,393,1941,226,1493,955,576,310,3290,232,996,759,394,1291,885,1205,341,584,300,650,1168,374,264,737,428,135,725,234,3471,2230,816,461,1633,1054,382,394,1098,242,341,525
116,384,254,531,392,1186,1343,133,1070,430,290,1968,369,308,248,2297,216,592,1580,1178,508,302,954,478,810,389,3461,247,1078,1581,333,1805,832,1919,442,378,294,2249,1082,327,216,297,460,2927,2837,655,1981,1541,3955,264,361,3684,798,1864,775,1192,175,606,935,261,669,335,2258,542,767
117,2610,339,998,1422,229,582,158,253,890,1756,877,1070,413,1419,1492,809,432,1069,3390,1286,120,824,136,174,287,210,802,131,656,723,2531,169,337,2523,838,783,3322,469,333,810,243,350,336,374,254,394,325,994,1570,868,1699,271,939,927,477,1193,176,431,481,1608,542,3010,249,404
118,508,223,1306,569,3589,308,1220,2299,1459,806,334,2608,593,526,263,2066,1766,774,914,195,228,277,2162,318,326,151,2906,4018,3407,449,335,342,448,3292,683,504,290,169,961,1784,334,845,343,478,1149,295,1409,521,299,2327,395,1773,215,1170,1366,115,488,177,303,733,297,654,931,724
119,265,2579,557,734,946,886,200,544,353,494,3290,630,529,291,320,258,783,531,189,426,1903,658,3461,341,426,279,534,447,704,764,480,634,643,373,413,1274,181,724,254,683,443,3706,167,376,1853,3536,398,4142,1304,451,621,736,439,355,344,527,3556,339,190,652,299,333,163,449
120,1603,405,501,649,275,580,357,432,656,2137,504,389,370,874,2985,355,395,210,860,172,269,138,397,326,404,279,1732,487,1097,1500,266,242,839,197,3235,573,1283,540,1047,641,1067,2160,351,122,2567,1041,431,189,375,1710,1666,723,691,2087,1409,1343,2509,486,376,489,257,719,618,323
121,309,2509,1369,197,2709,3855,360,706,205,496,704,3820,845,1660,724,423,977,392,342,235,169,465,308,3469,369,311,298,182,972,1041,160,318,267,155,439,272,868,502,335,244,570,571,413,614,2527,579,812,1148,2100,785,584,762,1599,343,689,573,578,2033,2325,406,828,3794,777,674
122,204,691,422,1523,573,509,2397,2111,1110,1386,796,129,149,371,295,296,231,3469,349,1282,161,1091,235,1246,291,209,2019,265,1042,370,305,552,355,309,341,383,2927,1965,189,480,395,1367,370,171,701,842,282,659,2193,435,341,952,243,856,435,1648,455,674,330,3154,518,205,288,747
123,2063,2939,535,1639,1073,230,2108,1000,2775,406,263,2309,241,292,273,309,299,251,656,607,871,435,387,3233,393,276,236,1804,999,314,1234,253,2958,732,444,569,604,1723,354,303,250,520,1272,434,256,1134,414,1881,974,488,1614,274,320,241,972,1403,1165,3633,262,308,435,3051,805,994
124,345,269,253,586,3116,172,396,1461,3370,1055,1866,2107,828,582,365,266,627,210,1089,205,2547,1168,206,886,749,242,1185,339,304,492,290,1685,512,415,735,1441,825,559,1232,274,305,1189,203,2629,427,479,494,207,554,369,1437,371,288,247,368,819,636,1077,534,971,495,1318,2973,180
125,1295,2427,164,462,742,457,1167,1017,287,1580,600,1368,1219,877,1444,347,573,768,343,2387,554,195,501,704,3044,1015,212,454,1606,2544,404,286,1432,2710,364,598,438,2275,1001,1163,880,450,313,501,238,405,734,530,313,451,433,758,577,244,375,384,1777,222,610,2274,1416,536,1216,439
126,681,217,397,4493,436,342,3386,475,880,1462,4171,471,1110,322,1543,306,305,922,560,272,1949,3163,1199,2988,331,439,372,728,352,4327,450,269,1225,183,391,254,787,1477,341,259,3373,630,355,1316,1061,539,210,331,239,218,723,655,648,1938,350,738,573,498,709,2252,1580,195,203,3023
127,368,715,3640,226,464,2838,1484,502,848,368,317,713,2951,1208,3088,319,173,656,803,483,3548,491,534,985,246,1120,1713,447,285,568,1195,452,462,1134,862,621,1227,140,1269,351,156,1165,520,362,696,210,695,686,2396,897,820,846,3446,971,413,1062,577,560,377,402,814,291,3559,157
