0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1102,432,917,683,336,1959,683,517,521,791,1008,559,1262,782,246,278
462,533,383,537,234,384,614,2230,505,1312,364,819,297,573,429,226
413,417,196,328,490,279,335,528,171,996,504,357,322,821,1151,234
398,1336,224,250,293,336,693,410,301,200,1365,788,457,172,358,666
551,855,674,1779,4275,403,233,975,369,1108,1159,521,261,2758,1401,316
409,648,869,588,956,739,642,262,238,591,981,435,1269,1196,306,246
721,808,421,857,2794,549,816,881,317,708,490,2437,664,1439,931,473
256,331,404,228,531,360,194,520,459,256,1052,751,175,1332,318,470
727,765,265,624,351,335,591,991,433,362,1113,1178,348,773,1125,2196
436,1264,729,568,505,556,767,1262,783,871,303,371,271,867,534,426
877,206,915,377,484,608,376,549,384,570,439,1353,763,395,817,452
1526,143,644,1137,541,449,598,167,1175,540,229,787,600,170,460,785
579,407,605,355,398,444,1007,752,507,313,362,894,514,1465,1361,882
1158,203,507,835,139,337,567,536,260,159,7381,518,231,179,317,259
445,438,299,391,378,712,344,1814,298,367,736,606,293,574,472,343
308,787,637,976,283,175,695,350,462,568,471,412,1221,209,450,379
544,354,817,549,631,755,299,436,429,365,263,274,337,432,253,789
321,782,934,1482,1135,310,272,703,901,2594,620,1176,492,475,1196,1358
1836,3250,2501,1548,322,2061,792,247,632,679,301,376,703,2133,777,376
803,383,727,2020,6679,411,225,973,434,503,728,1070,855,158,1530,758
1285,824,294,353,488,436,913,281,245,283,418,1076,685,618,331,176
206,120,414,198,722,199,304,149,134,198,144,474,438,219,294,160
1866,327,577,1525,573,727,322,826,114,466,890,1404,1637,954,280,352
153,277,256,491,115,357,326,841,188,234,491,550,223,213,824,209
315,1050,287,227,321,773,166,327,559,406,518,494,465,623,232,565
1491,2816,948,1193,1140,359,524,1028,578,361,413,305,175,1168,760,384
236,201,763,174,352,464,2627,290,1461,420,751,1189,1039,1027,256,2828
588,830,735,124,270,119,466,695,393,464,217,735,259,353,234,768
769,273,1454,140,1494,717,238,335,286,205,230,934,584,939,718,1320
481,284,1087,1334,318,451,229,709,283,1558,362,302,482,1817,475,456
477,1930,1053,803,305,666,953,527,628,1139,207,409,933,1229,1929,226
398,693,509,1965,915,286,1266,1700,360,2685,724,1323,460,279,311,1375
535,1646,311,1208,323,653,428,659,400,319,340,501,167,551,291,115
304,2032,618,644,616,995,834,1031,585,612,479,1152,1108,1596,581,430
433,756,483,211,1599,587,312,1075,250,857,2100,579,431,947,712,1859
398,1018,339,326,675,2806,551,393,723,277,728,136,615,728,718,1049
947,1190,1949,1460,1204,1164,949,527,704,421,1021,792,366,1350,948,233
694,364,606,313,235,299,302,473,265,481,1830,965,294,475,332,1062
775,1654,1000,843,572,338,215,663,337,2472,471,528,14061,1256,1481,668
327,610,964,339,1971,322,366,471,632,937,342,665,1102,436,391,935
572,494,591,7559,722,573,1699,346,540,404,336,3269,645,709,431,1096
377,657,504,410,345,2734,2629,460,703,453,784,578,481,825,341,722
570,312,1091,568,560,556,452,912,697,1098,329,1743,888,389,1097,247
9175,1851,2297,256,999,432,661,536,548,1048,284,1241,838,264,788,737
573,505,592,866,718,1959,1078,334,811,341,1059,406,469,990,558,698
294,421,753,907,953,384,540,774,469,691,781,450,699,2427,1012,539
544,460,171,723,501,718,698,233,2821,236,716,250,476,407,1996,1555
628,360,413,222,442,312,397,128,554,642,751,96,313,259,266,368
1218,1068,1080,794,1108,847,675,324,528,1039,452,1970,574,371,539,962
312,267,615,408,2285,611,224,2470,399,193,1160,765,1161,333,523,343
1101,2389,1325,636,692,1224,368,308,810,457,1691,777,184,702,1724,520
881,495,437,1178,513,193,344,784,745,1062,506,644,629,488,358,787
1501,402,216,744,1819,4751,866,2203,432,5732,256,891,501,822,424,691
379,2233,602,367,247,4564,2783,277,7203,1124,596,541,835,283,988,788
713,379,1114,691,1040,777,522,2684,300,584,1780,386,1012,1644,464,340
1079,1651,558,4887,296,1205,389,675,419,427,645,2096,2096,813,595,433
685,299,165,405,500,161,349,122,192,410,276,112,249,187,285,272
1017,405,1610,558,731,1163,645,735,646,450,952,543,244,206,1794,734
1120,327,1360,190,519,456,323,550,1007,448,1633,443,994,228,518,906
340,328,1794,645,483,584,575,294,542,1554,603,595,576,405,818,409
724,275,315,244,237,582,461,606,2198,521,559,361,383,391,458,570
2497,246,547,970,1054,245,796,565,694,1228,663,1139,362,403,642,419
305,545,239,158,370,308,985,440,265,418,243,864,178,849,280,199
745,472,1658,493,255,731,990,858,1203,2027,764,1897,406,154,981,343
807,526,309,510,849,603,263,451,922,1343,500,157,312,670,684,229
876,362,249,247,333,514,773,503,642,724,1085,455,780,215,944,2609
292,317,405,1351,1082,701,701,721,1512,739,400,914,1195,1517,540,466
1215,1190,521,316,1306,303,436,881,589,630,298,245,391,427,742,824
872,711,367,1645,459,421,732,235,574,692,3168,327,460,794,1382,675
4170,479,913,454,249,254,1072,1083,1440,5876,498,1698,1454,1209,886,295
351,312,800,258,491,1403,840,740,659,1418,861,787,1382,715,1000,5094
848,1081,745,887,1168,710,299,447,1336,569,1189,410,744,177,904,501
1423,1408,243,509,418,1376,307,1225,1305,162,333,1030,847,372,350,320
703,778,866,357,911,1371,269,828,496,479,319,514,365,352,1636,691
1153,597,423,2062,407,1316,630,771,263,674,1035,297,483,273,837,972
1593,613,941,1030,501,480,809,4446,837,518,1060,293,503,405,358,1323
495,373,148,323,667,130,689,1079,256,395,406,541,235,404,271,783
960,621,767,373,1409,674,998,607,409,834,595,318,588,1194,927,307
869,690,675,282,111,1119,550,411,351,757,187,499,407,625,1008,530
1023,858,1114,338,267,807,356,207,883,331,286,372,294,328,511,451
433,351,275,606,266,381,802,1034,4721,866,483,1184,757,469,2000,207
743,392,418,348,312,269,286,324,296,298,304,400,386,1009,335,634
1351,1081,809,1746,448,477,1095,941,835,329,1262,1997,659,1264,613,512
1046,303,570,2098,768,1417,416,1083,545,365,321,183,255,222,871,428
745,122,866,301,746,722,587,404,231,277,300,630,606,191,1261,241
817,497,407,2089,481,278,421,930,1882,278,927,1102,552,524,714,596
3311,1512,380,710,1465,2780,665,928,2360,919,391,594,616,210,217,509
725,146,1155,183,589,1754,322,251,494,331,348,385,1014,710,421,416
554,388,437,503,240,641,191,723,673,940,492,787,250,518,403,529
391,2176,417,1988,1814,336,591,1005,438,760,422,559,229,1069,581,1137
790,481,382,536,159,508,648,484,2263,284,723,507,550,408,268,254
388,363,1036,910,519,315,381,311,210,299,270,418,202,476,903,468
826,1544,404,511,278,921,3223,442,346,329,236,173,234,1149,394,1043
445,539,341,354,2373,2866,224,784,500,1103,1297,346,869,4756,706,1107
872,1620,366,995,767,1091,563,677,510,345,367,728,338,1468,1635,830
422,705,938,547,567,577,527,528,835,908,1762,624,323,907,986,503
450,2070,548,413,456,293,363,512,480,555,679,675,947,1599,228,812
725,3838,633,323,793,1336,797,2274,1260,811,360,343,474,482,752,507
359,295,407,373,1308,429,524,809,1030,1183,334,1468,408,414,472,2087
309,387,594,968,367,398,1359,176,3386,450,317,524,578,244,664,1156
756,989,727,415,505,2048,513,728,357,422,1140,498,1363,415,501,555
828,435,847,897,1021,465,499,1287,215,521,1099,201,1368,994,430,833
288,341,719,531,663,420,289,274,4438,366,783,552,582,1076,580,1026
463,476,1079,505,4131,606,787,188,1620,2807,369,253,465,1148,871,424
450,595,612,606,367,805,1020,3470,250,828,1004,576,787,1244,562,258
1758,414,286,125,150,550,1059,913,268,400,296,411,238,1679,456,1066
236,844,1078,245,583,769,637,723,327,533,262,292,267,570,598,1054
228,505,849,362,447,4611,427,596,391,147,481,407,338,1086,1331,287
468,650,337,527,273,1389,1260,992,467,821,531,1129,615,2104,429,1655
880,910,1316,582,574,775,569,673,569,530,573,805,197,429,2478,366
1365,295,1345,373,1013,842,1079,377,218,656,175,829,1254,622,648,802
187,259,316,694,525,465,523,445,385,297,475,332,918,671,1051,925
1402,468,549,669,604,870,405,564,419,987,828,593,1021,1406,1199,249
228,473,686,1105,1533,1119,205,393,539,368,783,1288,410,1356,397,495
1070,768,700,329,1576,394,461,600,443,395,677,1121,403,661,643,551
543,1008,834,1082,890,1519,866,566,949,865,356,718,806,347,634,693
687,1127,573,299,700,456,1139,2804,329,5636,403,965,883,679,1577,2086
189,251,245,553,342,272,277,176,140,171,248,145,272,305,209,181
398,353,261,260,197,694,1000,133,529,309,442,496,317,604,343,385
1512,357,686,1200,293,765,381,668,325,561,2370,415,282,844,884,332
1009,362,247,235,176,527,308,249,325,378,1276,758,235,431,300,201
839,578,1328,625,783,1690,272,1102,396,292,2691,461,768,241,424,3362
317,719,1754,597,2333,29604,687,683,1135,721,918,383,873,672,787,689
1293,868,1121,967,601,412,266,429,282,566,629,225,767,290,590,556
256,282,755,1146,1163,329,727,214,442,313,315,363,368,1331,285,555
878,606,566,391,334,441,375,1276,403,366,343,188,394,498,582,383
1025,1142,3324,376,1635,459,617,1567,535,844,921,1155,1233,307,226,1779
415,477,279,464,512,875,837,1231,288,339,309,294,559,437,523,1642
742,347,293,580,258,356,527,303,716,683,969,172,291,635,620,2224
1194,302,237,392,262,1112,775,918,1384,504,382,381,569,1345,591,1511
201,809,449,372,340,259,370,478,313,228,675,177,413,475,282,236
419,261,942,1023,633,572,824,485,660,1088,9349,697,611,624,1325,774
469,1540,445,437,615,395,400,3290,364,196,524,444,611,1363,153,327
286,620,587,740,1698,521,1819,717,585,1349,3531,1368,885,1354,310,1687
762,813,2028,336,428,246,297,425,286,319,343,1431,252,673,489,496
231,171,1255,2575,369,705,694,528,220,679,334,214,221,1316,287,587
890,650,919,1423,564,802,596,1406,702,1708,834,737,620,1101,719,288
576,168,313,434,562,1190,936,1791,462,1034,1376,602,681,346,1035,580
319,698,861,249,414,510,2282,1075,946,232,382,756,184,267,1039,315
168,252,217,183,226,480,232,609,415,877,187,207,595,701,218,328
406,375,445,474,803,3614,680,868,637,1158,486,1085,6144,553,1231,583
292,760,394,965,272,294,2833,8712,1025,483,1163,418,269,371,1043,615
471,243,287,170,303,942,283,145,321,497,938,573,213,366,599,399
198,325,408,530,827,298,541,271,169,937,694,976,238,564,396,522
203,336,142,684,1092,286,421,360,348,600,891,400,1420,474,314,172
618,741,971,2661,325,668,242,482,430,565,1131,448,510,1391,604,341
863,401,359,312,295,555,522,237,1279,257,298,493,244,276,536,451
655,364,193,1127,418,1021,578,434,442,574,336,245,225,863,375,229
592,2258,1124,1119,753,2311,238,282,1162,3461,450,1053,1960,946,1541,334
254,570,205,1084,365,346,723,737,328,2172,1317,407,1208,1274,743,1710
246,3117,342,871,503,454,472,1831,433,240,1430,545,604,333,339,256
507,206,428,682,238,273,736,883,347,660,578,574,814,210,340,1320
635,254,230,533,161,291,233,578,409,633,192,482,538,685,580,605
1033,337,223,473,193,493,1039,251,1053,382,383,423,752,449,609,642
775,344,826,472,190,277,429,457,261,596,823,415,959,247,556,240
325,772,1029,596,750,1117,280,350,828,668,777,311,553,541,503,986
1037,1033,463,2098,1141,3354,1210,1701,959,1348,3051,505,1142,343,1123,397
319,1563,775,2197,835,690,749,533,1723,494,493,415,289,468,342,490
404,511,1757,461,942,454,261,839,489,723,484,377,691,175,1283,473
621,1552,722,710,810,428,490,446,616,760,356,407,376,714,330,389
454,283,791,143,455,1184,678,646,617,208,1237,1035,454,233,2458,817
556,450,367,689,617,434,500,1408,330,1799,180,243,260,756,293,978
786,994,1139,927,1508,697,1193,1909,425,1815,431,6135,2556,1017,603,955
953,459,596,1066,819,937,445,717,457,331,462,3238,1974,637,2987,564
965,474,239,532,476,293,1030,274,1128,447,368,259,527,237,1106,560
570,584,466,648,1626,1466,1077,583,263,246,313,842,1610,347,332,614
254,547,530,369,780,381,207,594,874,195,1005,713,759,274,258,580
321,1564,1043,500,449,5101,390,302,2223,790,551,148,1145,341,837,300
262,515,451,834,398,543,463,369,376,578,971,798,719,1563,283,298
433,232,213,153,282,200,316,370,250,480,231,238,451,632,456,182
796,456,681,1668,1330,500,809,346,734,1075,279,563,1014,1023,1339,441
296,208,582,686,989,936,1251,233,892,409,419,291,446,550,486,1372
323,458,667,1076,372,310,381,280,411,528,549,771,554,600,400,287
1668,455,1205,520,758,964,222,1192,1017,1691,441,832,853,374,366,1270
584,513,349,606,425,508,607,253,287,1017,942,1256,365,523,415,418
1522,972,2062,646,453,460,1078,456,363,429,376,694,1506,716,582,804
509,838,651,1547,157,179,683,508,504,265,771,633,1569,345,624,2001
628,172,1063,476,853,971,1606,1665,394,2185,2239,249,1603,1078,1097,826
288,1473,712,475,299,944,480,667,306,2967,224,423,510,382,360,349
475,468,534,873,330,260,1099,1240,252,1512,612,381,974,579,525,260
254,294,508,213,149,832,1121,885,317,141,411,266,619,486,353,580
398,138,442,210,632,225,425,431,1052,923,328,652,632,219,513,317
177,404,284,524,1591,243,221,326,468,231,607,494,904,642,552,434
1638,829,332,1466,208,377,347,696,265,242,248,1468,729,457,364,228
297,632,664,470,864,810,506,1369,458,579,360,388,2613,355,348,254
240,328,906,1779,1131,140,384,221,1774,382,187,2077,420,512,517,295
210,226,135,169,279,364,147,449,559,255,317,287,284,413,201,264
3139,309,5769,802,297,322,875,437,2434,1242,1115,280,783,1782,534,303
594,2031,325,1049,264,730,1038,209,619,1223,669,405,475,725,581,1335
397,258,127,620,310,343,608,456,273,486,457,741,258,294,118,537
840,662,1372,258,712,313,237,178,2112,344,241,788,193,181,889,362
307,138,292,729,265,144,360,295,344,654,124,218,442,620,298,290
863,1261,506,378,376,356,873,322,328,421,757,436,632,311,643,306
1220,668,320,338,400,756,195,538,257,4642,346,590,1781,707,900,375
355,238,875,386,724,1211,543,416,312,1220,3291,871,257,376,945,284
231,118,785,278,173,572,541,466,789,627,193,621,376,190,246,486
144,313,590,1414,377,460,261,193,445,1028,235,683,328,1217,529,263
237,576,666,696,428,609,285,628,1205,578,832,253,409,256,729,228
190,311,1181,472,263,628,332,342,344,512,915,1620,298,322,544,237
359,1052,570,713,225,302,345,869,1025,718,255,3745,378,505,622,795
6882,2032,328,359,813,804,418,1310,1821,590,232,626,681,1869,339,385
1131,480,1070,658,397,568,174,628,748,1063,2541,759,1361,313,800,1016
1115,242,1123,120,173,531,601,455,202,521,263,462,373,647,229,349
2868,376,168,816,704,739,1233,292,1001,553,1216,2122,397,912,539,285
348,535,1129,854,904,841,252,804,893,375,323,532,443,249,2085,346
276,719,254,104,1507,777,907,676,828,373,635,970,575,303,1092,254
559,280,261,552,312,526,342,363,411,515,375,174,618,331,410,886
986,394,679,1035,683,1141,316,551,605,286,364,236,784,904,189,328
1929,1472,416,1203,764,857,295,862,414,818,807,818,323,256,352,135
542,588,1209,420,263,427,334,318,728,515,821,274,472,420,1183,2294
372,127,442,270,242,170,238,253,312,204,253,326,276,440,162,212
324,222,320,349,1427,1633,818,549,458,826,502,543,456,3031,842,360
668,367,267,761,354,477,330,209,1934,737,599,950,441,268,1099,492
986,927,1176,1671,661,1400,882,797,610,311,249,962,199,391,758,334
158,386,842,875,1882,298,339,690,423,254,1296,1117,924,390,1008,490
388,453,526,886,225,555,1185,806,157,190,470,349,665,183,328,624
298,1035,803,790,964,1806,409,654,388,416,867,492,861,972,431,644
412,986,1121,475,899,548,423,371,179,999,582,663,783,1085,780,733
343,380,319,326,322,396,648,313,1457,675,377,645,203,520,395,233
547,589,1386,343,335,1146,330,367,388,209,846,324,918,830,330,394
485,513,354,590,281,436,291,394,987,943,1024,661,1597,380,470,764
506,1909,469,2127,789,1448,1326,392,599,2492,2169,1053,860,841,1334,1447
156,436,335,694,729,189,243,276,394,387,259,211,211,385,299,275
301,274,435,629,740,492,1456,658,242,300,508,354,472,433,627,782
233,1426,620,515,388,234,475,630,659,651,540,1298,1118,448,1357,2882
806,1649,521,1664,1217,400,722,1061,841,380,590,4073,662,252,426,363
367,306,479,2126,348,1048,537,521,124,858,495,273,855,241,735,383
642,654,319,212,576,318,322,1950,4771,950,206,579,462,784,755,822
801,253,536,417,360,793,689,568,561,1120,1121,247,727,547,205,246
183,177,436,331,236,418,833,471,379,151,1176,504,236,403,199,465
298,4686,235,2096,2275,706,1077,2300,289,832,580,521,563,774,3396,489
502,188,462,679,1101,84,284,194,322,356,408,278,1175,1075,322,680
259,1531,995,479,695,1481,542,2646,300,257,240,203,742,1602,318,808
2878,1229,332,1436,733,429,1025,663,338,578,1856,644,229,227,936,583
1502,311,306,246,375,1356,270,411,895,1161,854,499,713,467,169,645
775,818,1005,838,2183,386,1076,1335,452,718,2636,129,1599,303,417,934
346,776,689,521,386,971,694,435,542,576,256,515,381,293,219,557
266,333,630,557,732,255,602,281,396,903,239,300,246,367,568,352
639,291,1084,648,1258,580,1168,844,1037,1234,442,498,1049,876,238,2913
210,981,492,450,325,611,485,922,340,323,226,712,431,206,217,752
1179,669,1276,286,561,728,344,534,176,1095,926,973,520,294,1215,1521
204,255,430,702,274,200,448,622,728,628,443,291,532,752,254,333
340,636,523,351,397,160,367,362,564,432,302,214,149,177,161,683
612,376,404,290,348,294,462,274,308,333,1613,439,351,469,237,568
406,332,447,347,354,472,1564,874,1313,499,235,476,343,1110,370,440
636,1185,543,365,274,512,637,343,1329,385,641,334,790,400,1475,689
2190,1871,2670,1133,1209,1018,1440,822,7888,419,1232,336,4347,813,710,165
524,346,251,299,215,644,293,432,317,540,488,106,470,480,262,346
403,467,266,1025,361,1441,426,1183,779,347,693,1260,610,663,665,431
225,347,275,310,302,525,408,349,477,372,406,949,466,391,277,833
480,4501,540,881,392,1168,953,1082,383,1240,309,666,452,1060,420,997
243,525,256,812,1517,317,1587,1102,322,1572,945,2110,477,512,578,311
990,1252,500,2298,364,493,557,4349,301,496,787,544,483,292,828,138
447,543,311,697,479,1423,496,514,906,605,641,273,1529,207,471,382
838,594,238,359,1007,321,374,134,885,2252,815,401,286,922,1557,568
876,794,280,425,450,650,181,503,963,848,480,633,477,491,380,474
290,255,938,306,1037,403,1627,488,271,441,464,1246,253,220,741,754
463,553,1496,550,507,2849,1227,1735,364,3101,2612,854,240,530,573,258
897,498,180,453,512,1285,621,607,489,1105,708,1396,777,226,202,530
337,765,454,682,541,249,376,1057,444,872,501,506,578,643,833,407
525,310,462,861,351,305,359,345,314,556,872,260,420,289,600,225
503,1681,279,1349,298,1254,671,1013,1144,697,962,739,353,367,577,707
314,908,296,339,589,994,870,694,845,503,536,532,1908,1151,574,724
1705,224,462,414,781,1226,743,1059,336,494,396,221,828,1289,340,1078
760,356,1082,1182,277,838,327,152,451,145,605,815,638,340,437,510
2463,841,465,682,858,381,555,2688,450,1317,601,892,1071,729,2002,475
641,699,739,1304,571,626,1655,479,346,303,681,2923,1478,462,1107,481
1563,837,578,811,748,626,988,1229,3020,469,817,360,822,520,1042,706
236,922,1134,309,240,419,466,383,405,220,169,762,220,179,189,497
267,618,523,2794,827,257,2059,249,859,443,361,1095,2060,253,901,1223
561,1385,382,244,365,783,491,288,548,2064,507,253,593,1010,243,319
953,998,2019,1071,2486,838,554,1964,1931,425,347,2300,403,977,336,2859
444,682,614,386,205,361,290,379,3148,448,677,560,750,327,404,254
223,473,565,181,784,564,263,1953,215,227,237,142,550,610,506,224
465,544,200,282,493,270,495,503,221,286,427,885,462,235,1766,914
742,723,873,4541,515,348,1044,626,441,856,970,382,1274,721,1954,603
646,667,236,518,934,684,539,953,734,1029,231,692,455,2445,850,401
2110,683,633,1745,2518,896,539,491,258,729,463,464,462,968,694,397
209,269,595,443,3565,1353,466,321,859,875,267,876,284,589,413,957
538,234,171,382,305,271,468,848,439,582,144,294,465,206,779,589
652,502,254,914,739,464,396,704,1112,976,929,565,640,768,558,728
1208,374,1099,420,1476,671,287,348,1114,3170,1405,370,3733,5275,1094,547
344,401,542,863,461,704,354,920,301,6953,309,220,352,248,364,290
591,274,495,647,641,549,655,316,817,414,725,859,410,646,408,334
210,616,415,798,167,273,672,1366,620,487,1000,472,482,275,283,364
466,167,788,551,364,249,315,333,190,198,645,213,929,653,433,770
243,241,282,266,787,772,277,404,257,228,194,881,659,137,637,467
690,619,656,257,443,425,1033,511,19324,1178,675,329,1267,1060,377,249
192,444,521,208,425,233,194,654,213,625,169,222,314,218,357,179
296,575,216,263,298,434,160,638,240,1801,468,497,367,738,382,361
496,268,229,324,426,201,188,557,372,364,189,457,417,613,187,176
1103,767,866,735,258,449,564,207,561,852,804,489,182,379,619,815
402,525,769,470,872,726,741,266,368,690,811,326,873,583,1014,1125
462,804,199,175,479,628,570,200,350,288,375,279,537,416,264,278
711,673,266,490,239,227,1078,377,397,457,202,476,729,360,11721,874
881,818,338,324,743,577,771,708,868,752,315,420,1478,544,1351,482
866,1228,176,1347,545,450,280,630,595,195,602,365,831,664,411,366
607,249,761,6024,432,931,622,4341,771,232,415,1686,4162,506,2400,435
211,762,293,972,594,179,649,430,382,522,217,997,550,259,267,298
307,660,1917,302,255,336,473,829,596,654,231,397,342,381,1197,545
794,521,550,919,1974,860,2523,486,244,1115,417,5562,783,267,408,1064
2296,503,834,580,1604,2638,1264,350,1061,331,450,574,426,649,1358,577
343,814,258,725,981,1027,483,420,1059,478,470,660,1401,409,607,191
466,179,319,223,414,644,458,474,571,747,1170,262,835,324,1023,1680
1140,434,1090,475,712,677,357,487,233,372,1083,748,424,299,4788,788
334,277,333,170,261,156,234,387,148,314,419,289,159,160,248,382
689,1242,956,567,747,908,3608,655,668,231,3158,798,977,2086,537,735
280,770,1137,1086,791,519,719,2801,627,919,284,660,368,3878,239,374
372,1373,1426,260,429,313,493,647,295,504,411,268,983,249,425,320
606,961,1265,631,1646,1110,340,458,1116,558,297,455,566,544,471,432
445,595,943,690,625,1014,552,590,382,717,433,480,286,684,333,318
517,483,532,433,422,512,924,285,754,600,2386,2506,434,915,888,472
350,491,780,2254,463,694,433,1695,696,237,2122,2339,760,738,806,649
353,217,976,2414,614,698,923,299,658,353,375,760,495,1130,295,755
1036,354,538,356,2384,1051,1932,468,642,1658,457,523,835,380,542,2059
792,1318,2014,1315,3616,483,1446,799,1525,3868,594,705,596,324,867,419
692,342,186,332,694,281,455,267,272,1092,565,1142,893,238,333,165
457,487,461,789,394,440,980,1328,316,1562,212,325,381,462,1133,289
408,1165,1516,553,513,301,2568,782,457,384,381,933,431,535,359,499
1030,367,481,349,245,1055,444,4140,644,473,1034,313,304,3918,685,1321
711,1448,781,456,497,476,1179,1401,178,620,402,1225,507,159,445,512
573,536,1328,612,385,1493,519,600,1866,637,368,371,774,771,576,836
754,2676,977,917,609,461,1647,1019,396,450,638,791,1101,681,2028,571
736,240,339,333,526,572,415,1061,337,2129,969,629,955,845,384,239
925,560,779,3000,774,1933,556,573,816,941,846,831,367,1066,902,861
379,2405,325,295,1339,387,697,868,421,526,1423,635,345,443,347,455
574,833,448,403,371,506,1071,925,689,380,712,1756,806,507,265,585
719,198,1200,238,177,323,505,325,110,690,229,141,494,158,291,576
355,263,200,330,439,277,1329,364,493,644,567,304,284,1335,289,545
630,793,211,170,775,473,298,389,2710,390,402,863,325,228,1413,317
579,513,605,11742,974,1373,301,1111,1945,613,657,833,560,1547,594,773
344,669,717,272,458,320,331,856,501,1742,872,712,220,998,1461,127
390,1513,311,567,833,472,1787,852,716,456,453,209,634,835,302,620
545,496,2042,2729,520,186,926,2192,158,741,1101,625,230,602,879,774
869,2323,290,7578,509,2401,1184,1106,682,252,760,274,543,456,891,818
201,1237,621,783,216,882,711,290,684,1470,450,666,696,417,512,327
310,685,443,725,266,257,608,226,541,941,201,450,150,138,351,389
520,310,1239,415,505,3458,478,565,301,658,968,406,1355,3367,260,1287
280,778,770,317,948,784,950,418,1188,449,290,1249,2196,760,259,1551
340,659,581,742,1273,199,1256,389,219,162,627,342,480,477,306,916
500,375,1206,671,554,805,586,725,267,1038,598,742,489,361,448,732
458,375,446,1142,688,381,1039,263,641,540,552,186,219,373,707,742
325,411,2405,475,1178,3585,273,371,381,396,1545,658,492,5539,1869,1527
2218,371,1629,222,530,1358,422,458,420,460,404,951,360,351,406,824
1542,213,794,1680,2758,1603,448,1236,390,812,502,1204,747,705,1712,879
1523,556,351,546,2091,543,434,979,435,1044,6175,670,494,362,1871,1959
590,1097,277,507,297,330,1263,618,1552,594,481,738,327,1056,949,594
374,290,703,257,421,820,372,499,289,895,920,517,348,337,866,309
791,845,413,726,189,264,1140,617,271,392,3724,416,396,729,235,2297
837,955,301,426,1328,313,288,2175,341,429,1003,827,244,616,458,2146
238,663,290,699,521,996,876,1662,303,755,322,531,266,683,427,865
471,448,756,1305,742,261,310,201,401,194,497,338,771,386,572,781
994,3289,270,414,456,746,467,382,876,205,1027,1027,2504,1064,895,705
726,373,858,321,567,284,380,499,719,138,1133,292,783,605,502,870
716,6392,1208,313,489,293,596,769,767,347,640,472,465,521,870,527
366,586,628,612,486,1721,409,548,1819,326,311,630,763,1928,1405,1907
432,803,5660,563,406,526,350,411,443,237,496,1415,351,364,800,371
205,707,512,278,803,1205,854,248,1217,220,438,361,702,393,150,1004
273,1211,282,874,332,212,256,405,506,274,1145,468,709,676,515,606
231,854,218,373,379,355,576,560,916,945,741,1478,1700,878,2017,776
548,258,620,336,1009,558,301,983,121,1295,436,375,1768,261,496,1372
1033,880,4317,268,341,935,441,1804,100,217,243,593,716,1019,866,489
189,1780,583,410,460,393,776,514,948,395,257,365,373,358,409,1019
496,272,238,640,288,557,1442,401,238,323,517,224,303,630,1643,841
307,415,707,520,418,537,396,425,781,1048,638,803,833,4566,321,239
938,283,1123,3778,515,365,2376,493,776,744,280,2034,359,316,1165,548
434,208,970,270,521,3449,512,266,631,458,316,597,253,1556,483,272
706,813,935,686,416,631,823,884,3009,346,1069,248,467,353,1031,700
224,285,491,149,207,131,270,377,192,585,358,517,366,128,267,187
271,344,229,1751,873,210,480,1643,146,434,157,5608,2428,267,835,570
429,319,2052,855,1440,415,576,855,268,1071,639,718,390,1523,475,810
190,309,333,196,274,435,434,564,307,381,289,497,416,486,314,330
490,183,501,464,446,371,596,730,443,597,320,707,296,699,3577,275
229,414,766,272,303,714,2113,406,1518,386,806,721,624,680,1239,163
802,597,375,518,2265,1214,1737,504,807,2195,1262,4642,682,646,354,224
841,346,2543,382,224,267,946,313,730,219,890,216,378,1244,440,411
496,690,519,419,841,1783,1159,544,253,438,254,442,375,355,544,445
390,997,260,363,842,1228,695,304,1158,460,423,3768,261,771,1084,379
199,648,286,383,456,439,1072,189,195,587,363,452,440,790,809,1923
355,168,577,235,267,250,145,153,255,469,1091,576,1191,855,139,1180
205,153,280,147,249,1658,542,1166,253,369,2785,300,492,135,424,315
439,744,1034,604,1675,1397,645,981,270,1020,504,236,336,338,315,1681
740,372,518,846,882,600,1308,1002,1039,559,1032,2190,823,561,784,3099
733,368,953,2470,369,700,385,913,646,912,951,687,795,2856,1243,1349
272,963,1061,839,446,504,300,424,282,409,395,506,276,557,880,225
297,2941,489,851,608,705,452,375,264,559,800,1188,316,384,1486,553
402,254,319,752,487,455,324,744,593,858,271,277,738,217,574,299
700,1629,1781,745,1188,1606,662,3090,363,826,584,842,390,814,417,292
488,929,358,420,222,1223,855,312,338,663,1458,938,600,889,244,412
700,645,678,310,539,224,806,310,2517,853,1632,299,502,204,4859,323
947,482,498,265,369,1374,600,798,608,977,525,1320,581,546,180,1095
1504,559,391,4345,626,1604,2556,756,1036,1353,1049,2619,362,1583,963,690
584,436,214,176,214,220,424,318,414,129,183,444,413,94,350,337
768,806,1113,356,1814,243,271,530,782,772,350,873,260,746,505,643
394,492,1354,433,200,706,283,215,244,514,692,384,441,740,811,294
1304,297,1094,579,574,204,1098,697,474,574,397,1113,926,367,718,234
1112,2115,1060,397,268,391,527,460,1438,1036,490,461,1245,927,511,462
907,852,544,920,695,401,4985,1674,143,2779,713,246,492,740,268,535
2473,292,357,277,458,1005,422,776,259,1035,693,887,480,337,1614,612
