,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
341,11,7,35,2166,5,229,11,13,5,6,9,4,2,7,199,53,11,1,3,2,13,21,18,167,9,155,2054,1,7,35,11,25,516,22,16,7,8,10,4,6,8,2,3,6,5,12,1,24,11,7,2422,6,51,7,5,20,4,285,13,12,30,13,380,23
342,30,6,3,4,2,10,29,22,0,2,8,6,4,5,5,20,2,0,54,8,11,1,4,4,3,3,112,5,13,13,166,203,150,33,7,8,7,1866,30,10,33,17,6,11,27,4,0,4,1,135,5,2,20,6,3,92,3,2,8,7,5,60,6,9
343,13,17,11,11,7,9,34,12,8,2,12,12,8,1,13,44,5,4,10,7,99,6,19,7,12,36,1,32,6,4,9,4,5,4,55,7,2,45,38,5,6,4,9,3,3,21,12,3,9,68,12,116,4,3,5,27,12,1,7,15,58,15,3,11
344,8,4,5,16,1,17,8,0,30,118,12,307,8,1366,18,9,2,13,13,6,5,5,5,2966,1,25,8,6,12,93,2115,10,3,39,17,7,36,10,3,11,15,4,5,0,6,2,33,3,4,34,21,18,1,5,7,16,8,17,2,46,7,10,23,12
345,4,22,37,6,55,8,82,6,31,0,19,138,3,6,6,3,158,3,31,0,3,2,104,12,9,30,11,16,2045,9,3,11,75,7,1643,5,3,15,19,7,2,17,81,14,35,44,13,8,11,11,5,8,9,29,102,8,3,5,22,4,11,5,10,24
346,5,13,10,4,13,75,40,3,2,9,1,2,85,7,27,16,140,25,31,16,54,9,6,3,194,26,16,10,24,3,5,7,115,3,40,57,396,326,4,4,3,3,17,9,8,1,8,558,15,22,22,2,3,402,12,17,6,220,19,8,4,5,4,17
347,44,2,3,23,3,13,14,4,7,4,49,3,6,30,2,4,4,2,5,1,10,8,9,5,6,11,23,17,10,3,16,0,28,60,7,6,15,9,5,7,15,3,4,5,11,3,3,4,5,16,1,2,5,1,7,711,15,7,15,260,1,77,5,6
348,34,4,14,16,30,6,11,31,5,2,1367,12,8,3,10,166,9,27,10,3,688,21,3,154,8,11,22,3,4,297,8,71,7,987,76,22,5,28,38,6,11,0,9,9,10,15,22,103,9,7,85,8,14,49,54,1,12,47,6,17,28,9,8,9
349,95,6,3,153,3,18,8,13,59,2,16,4,6,9,83,8,4,1,8,11,14,9,22,1,18,6,27,79,2,7,242,9,123,15,23,17,48,106,28,15,11,46,13,18,21,5,57,4,23,37,313,3,12,9,19,19,1,8,6,84,1,30,0,3
350,407,39,16,3,15,10,13,10,3,9,19,6,8,138,5,43,5,15,26,5,9,4,13,5,15,12,0,15,2,2,2,3,4,15,3,11,17,10,5,45,11,38,35,93,2,4,10,3,398,227,1,11,4,25,11,17,25,9,3,7,12,21,379,46
351,22,10,15,9,11,13,7,37,1,3,6,117,2,30,47,6,883,14,12,10,2,77,75,9,9,17,6,3,256,12,65,30,24,13,36,11,10,86,16,6,2,1,36,22,7,4,47,202,17,4,36,8,10,44,21,9,7,6,14,7,68,15,14,22
352,10,5,3,225,3,3,1,3,11,4,6,19,603,2,12,37,12,17,9,54,3,249,5,2,141,9,2,2,3,5,8,9,2,9,11,2,7,70,12,3,100,10,3,4,4,23,8,7,9,5,31,6,51,29,174,2,2,41,161,5,13,5,5,16
353,142,13,16,14,27,18,68,8,720,38,2,5,11,3,4,18,10,5,5,578,13,11,24,14,18,1,60,11,21,10,3,8,30,6,44,44,34,22,4,7,5,1175,6,4,17,3,127,3,22,169,1,5,23,2,9,3,27,5,9,13,32,5,8,19
354,11,1,2,60,15,2335,4,3,23,4,41,4,9,1,5,8,4,4,14,1851,7,5,45,13,2,4,6,7,9,28,46,18,11,6,53,2,364,1,24,15,8,7,22,3,2,2,80,11,7,5,10,34,5,7,3,3,7,5,333,61,11,5,7,7
355,4,22,34,17,6,5,6,8,11,15,84,41,5,17,1312,5,4,2,11,4,16,6,2,4,12,21,25,9,2,30,11,6,15,23,198,16,5,19,8,5,16,5,90,1,5,43,9,14,4,3,5,4,50,16,1887,1,2,11,11,15,52,21,11,7
356,26,3,8,2146,103,23,0,5,34,2,84,17,5,8,3,12,37,8,9,5,2,28,7,3,4,34,6,4,10,5,10,134,5,24,22,25,7,5,195,7,1,9,0,17,6,10,23,13,12,35,14,6,7,2,6,1,9,20,60,30,4,10,7,11
357,56,2,5,5,4,18,41,2,10,8,5,17,2,8,8,167,18,6,15,8,27,4,6,1,4,16,7,1,13,5,8,3,2,6,8,23,12,11,7,9,12,4,18,3,8,6,3,6,47,4,16,7,355,39,52,36,29,7,27,29,59,79,12,2
358,8,22,28,93,194,36,6,1,19,2,1112,10,261,2,7,116,7,23,96,3,23,21,11,9,7,4,0,13,15,23,2,10,2,3,2,13,10,18,8,38,7,13,20,21,6,14,3,9,59,1,2,2,7,3,20,10,1203,12,6,72,2,5,14,9
359,7,3,60,5,27,13,4,16,6,8,5,88,3,11,177,3,7,1,6,112,25,53,1,4,2,25,14,15,8,133,3,6,4,11,10,8,5,10,63,30,8,13,1,3,21,7,6,6,5,201,38,7,90,25,41,16,2,9,9,4,3,8,1,8
360,87,5,3,5,55,354,7,9,25,20,13,511,43,13,1,10,64,6,4,10,7,9,33,11,47,16,41,12,2,1,4,19,7,46,1,1,133,12,3,5,16,2,11,10,5,8,48,6,8,193,28,15,39,23,4,8,11,6,10,3,192,13,7,69
361,3,10,820,1636,19,9,7,18,32,50,5,7,7,3,6,5,4,22,11,21,24,5,24,8,13,14,15,29,9,0,16,20,37,4,2,40,602,84,138,29,5,15,6,14,1,5,9,12,14,1507,8,17,57,8,66,37,3,3,24,4,7,3,3,49
362,1,11,5,9,19,3,12,16,8,9,4,4,148,34,71,12,6,57,7,27,12,269,10,21,18,18,7,2,0,4,8,4,15,43,3,8,2,5,7,6,4,10,2,12,7,13,18,28,5,9,4,10,8,7,2,27,8,4,12,5,53,8,35,3
363,11,8,7,18,6,12,6,17,46,27,3,37,8,36,13,2,71,1,10,4,4,14,312,30,14,117,16,9,10,15,1,3,5,21,160,4,11,814,90,14,11,3,171,28,353,5,6,8,12,9,6,57,6,2,5,16,3,6,131,16,2,4,6,66
364,6,7,51,6,6,23,12,39,1,6,2323,6,121,6,63,9,40,3,48,50,1,91,10,2,4,324,8,14,4,12,6,2078,2,4,10,3,14,15,14,71,5,2,1,309,5,39,5,4,1,3,11,199,45,5,1,22,29,0,4,27,10,345,5,2
365,2,127,3,3,6,48,4,8,14,5,21,7,34,6,1,3,42,3,2,23,12,4,8,50,16,3,1,14,33,25,8,129,4,173,7,8,6,6,40,87,5,7,279,6,11,5,113,40,8,5,86,3,21,2,18,2,20,3,7,13,458,6,11,13
366,3,6,7,4,62,6,7,6,13,8,2,10,3,49,2,2,3,9,9,13,5,587,56,7,6,13,6,9,8,4,124,9,7,3,6,55,11,3,3,8,160,0,0,1099,159,54,11,1,6,2,8,12,274,2,2,4,25,25,5,5,18,5,16,2
367,2,14,3,106,155,3,5,2,18,91,17,22,8,14,12,2,18,9,62,41,5,2,196,45,4,558,1,8,4,8,4,6,8,6,10,27,7,17,2,7,21,3,26,20,9,8,10,181,8,4,2,7,1349,6,3,7,3,62,6,25,6,10,8,20
368,9,29,3,4,2,6,11,17,3,1,2,5,39,1,3,4,4,36,5,7,6,4,6,35,25,5,3,661,5,29,19,19,3,8,17,4,2,2,0,35,400,11,11,5,107,11,1,30,3,35,23,5,7,24,8,144,7,9,7,9,126,5,7,57
369,12,5,5,16,4,4,8,7,24,5,3,4,5,5,10,3,4,2,5,8,19,2,576,36,31,73,10,182,154,9,70,26,7,545,77,7,54,44,1,4,7,7,2,34,7,11,33,13,4,9,170,13,3,9,4,1,3,34,3,24,4,18,6,4
370,16,27,5,12,10,13,15,15,9,20,20,93,8,6,86,3,6,2,48,8,19,3,5,4,34,98,20,9,9,4,6,2,5,7,5,6,18,6,31,0,24,15,2,6,7,1,8,5,9,19,3,7,8,7,92,2,78,4,4,8,16,100,6,4
371,4,20,6,92,19,2,4,24,5,0,3,14,126,256,11,13,11,1,11,6,17,41,6,7,55,142,44,10,6,18,56,21,10,15,4,4,6,1,8,11,98,256,2,47,3,16,12,604,7,22,2,11,75,81,9,28,14,29,23,4,5,5,4,9
372,7,7,6,135,10,10,1,4,38,9,18,26,3,8,6,18,2,45,54,7,157,13,0,19,3,14,58,8,5,48,32,9,10,16,0,4,15,24,9,6,50,11,12,1,6,12,767,3,21,13,6,12,9,8,19,6,6,8,7,51,13,64,9,351
373,21,8,57,5,386,5,269,26,18,6,6,12,4,7,8,7,30,380,5,10,105,25,7,13,8,51,936,4,1387,4,3111,7,29,27,44,3,46,6,3,20,6,5,675,9,18,3,6,11,26,7,126,4,147,32,7,5,4,12,4,31,280,68,98,18
374,5,18,6,16,12,68,7,9,3,4,10,10,21,5,2,6,3,9,351,73,26,113,6,1,3,15,2,34,4,17,23,2,14,15,5,3,197,9,16,9,62,19,4,12,2,7,3,3,9,23,8,5,8,4,7,7,8,4,3,12,4,4,132,37
375,6,8,38,3,16,185,5,8,7,45,10,9,7,9,10,13,3,20,0,17,2,5,2,16,12,4,9,7,69,13,4,14,105,5,5,4,14,18,1,10,6,15,9,5,66,30,22,3,4,10,9,3,1,8,10,5,99,7,130,2,2,1,19,18
376,54,154,1,1,2,13,5,7,5,91,1,8,38,12,19,7,2,7,53,246,11,19,11,129,4,64,3,17,4,320,7,32,10,462,21,3,5,12,9,18,14,41,31,7,6,4,2864,34,41,4,6,3,13,4,88,22,35,9,4,2,7,437,10,7
377,4,36,5,11,8,7,2,2,6,7,47,2,10,12,0,2,92,3,16,9,5,0,8,11,8,6,100,45,14,6,5,8,284,5,7,14,7,19,8,5,47,6,47,5,565,2,8,7,44,31,29,10,10,2,29,4,48,15,17,13,2,8,8,6
378,3,18,11,10,313,11,17,5,14,23,4,7,12,3,2,16,4,5,55,7,4,910,18,11,23,4,2,54,5,8,8,12,13,21,6,18,138,423,80,6,2,126,8,16,23,2,2,2,28,5,8,3,18,6,20,14,15,0,6,3,4,6,11,7
379,6,12,9,8,21,19,7,1,313,5,5,5,179,17,92,25,0,24,7,8,4,40,10,160,134,6,12,20,3,4,6,8,4,6,2,7,2,4,10,26,23,212,2,96,15,5,6,9,166,5,10,285,34,14,8,62,13,9,76,3,5,5,3,12
380,18,14,71,11,23,1350,50,12,5,6,2218,7,88,23,4,2,10,7,4,15,23,38,203,5,6,8,372,733,3,17,49,28,10,4,220,2,4,5,10,4,12,11,13,5,5,43,3,7,11,16,9,1023,9,4,9,24,27,6,10,6,12,1,10,0
381,41,1862,8,27,9,6,526,22,84,7,29,20,193,6,54,1,6,53,3,66,12,2,15,504,4,28,3,19,85,7,15,58,9,2,5,88,10,4,2,22,9,12,48,0,658,49,4,43,12,13,17,6,4,5,114,61,7,4,3,8,484,9,2,15
382,4,78,1,9,10,7,4,13,1,18,27,1,5,4,4,16,33,33,23,6,1,694,15,46,11,568,7,27,6,11,6,7,4,12,10,11,4,16,2,5,88,0,9,2,0,2,19,34,3,1,3,7,7,23,3,89,19,5,14,46,12,3,17,17
383,23,16,7,7,4,18,2,404,34,8,4,19,3,17,6,1,43,25,4,69,5,6,7,0,7,3,3,5,1,8,9,11,4,148,5,7,35,17,105,376,39,5,6,18,21,5,3,8,4,14,15,12,214,21,7,5,6,33,10,3,2,5,5,3
384,15,9,2,18,18,4,9,4,36,0,75,4,5,6,15,16,25,52,13,4,30,253,10,5,9,1,32,5,9,1,12,10,4,64,4,6,65,24,54,4,343,33,48,4,12,2,71,23,8,2,17,13,26,1503,5,9,7,7,7,8,2,171,608,1
385,89,8,6,15,8,58,5,51,4,35,2,23,12,2,1186,11,17,56,6,39,50,19,531,5,169,76,28,3,10,5,21,10,19,3,11,3,7,42,11,9,11,13,2,35,0,25,77,8,40,12,10,12,1294,9,3,6,10,12,11,55,10,396,24,22
386,4,6,10,3,17,3,1,19,3,13,64,6,18,7,4,16,6,23,32,172,30,3,9,2,7,6,4,214,3,38,2,28,1,81,6,1,20,3,10,6,10,1096,441,2,11,47,12,10,10,2,3,6,18,2,42,9,7,22,10,16,4,1,3,2
387,4,6,4,42,3,1,12,17,2,21,11,87,3,8,65,3,2,16,3,9,35,8,6,11,4,19,3,2,7,20,11,13,2,4,6,30,10,19,638,20,3,5,0,7,43,4,54,15,9,6,56,5,11,7,21,9,15,5,139,4,11,3,28,19
388,21,15,14,3,6,59,4,21,8,14,96,22,5,6,1,7,5,10,4,19,15,7,119,2,3,14,5,8,364,6,81,11,8,8,16,9,24,5,53,6,6,6,9,6,5,13,41,6,1,4,306,50,4,15,30,14,72,5,4,17,5,5,26,7
389,9,34,5,30,12,12,13,6,4,17,583,18,5,8,7,65,5,44,37,21,14,6,13,34,52,4,5,7,4,19,8,9,14,4,3,13,14,3,15,4,2,10,306,4,255,5,6,5,32,7,435,10,16,18,11,6,8,61,6,4,193,3,9,3
390,32,7,12,15,14,25,4,5,8,19,1367,10,26,6,17,7,4,0,10,14,12,9,6,9,6,7,11,5,4,7,13,3,3,11,1,983,1062,3,5,9,3,48,2,32,113,7,11,4,3,13,9,5,12,11,3,23,56,5,6,6,8,5,22,2
391,634,13,17,3,1,6,4,0,2,5,10,7,6,8,93,15,4,2,4,28,3,3,5,11,18,54,88,5,24,78,8,110,26,16,25,62,8,4,40,19,1246,6,20,14,110,2,2,19,12,4,2806,7,5,13,7,25,120,28,2,34,15,4,91,3
392,36,6,6,4,7,932,6,21,33,65,12,8,25,2,11,6,24,5,35,41,7,60,8,9,7,0,34,33,1,10,2,47,16,7,3,3,14,2,4,5,2177,2,28,207,8,1,10,3,2,107,4,377,4,3,49,3,9,32,2,4,4,22,29,7
393,16,10,6,24,270,7,64,2,64,10,1313,14,9,12,58,49,1,0,18,5,17,5,18,6,30,14,8,8,4,103,25,75,287,10,13,3,36,532,5,6,5,10,17,8,12,49,11,2,4,14,47,21,8,45,7,7,227,0,5,236,130,27,14,8
394,3,80,9,7,1,9,2,18,2,47,14,10,18,44,2,3,2,11,12,1,15,8,10,7,1,48,3,3,12,10,22,6,50,5,6,2,8,11,7,7,6,1,19,56,24,37,6,171,5,12,4,93,10,11,704,169,12,50,17,44,11,3,11,24
395,36,9,19,106,2,13,12,129,39,15,8,14,8,6,4,100,9,1,40,28,3,31,41,2,16,1,2,10,39,5,13,18,13,24,15,224,8,2,5,20,62,8,6,45,8,14,27,21,5,7,21,14,18,572,4,4,4,283,8,43,4,8,18,13
396,12,1,19,4,4,18,2,2,4,64,9,8,11,10,1,3,7,9,7,9,9,29,17,7,35,9,2,5,5,10,1,2,6,50,7,5,181,9,6,15,14,6,2,17,4,5,4,1830,1,11,21,4,7,15,17,4,17,2,7,675,9,573,6,45
397,5,15,7,3,5,21,43,2,214,5,1291,6,4,382,38,10,472,44,10,57,13,2,20,5,6,77,3,24,8,2,3,271,2644,18,2,84,8,94,1,7,1,44,6,5,96,17,5,3,82,8,43,6,10,10,3,4,42,3,2,119,14,10,5,5
398,42,35,7,8,37,1,40,2,3,65,697,1,7,6,6,17,6,74,195,7,21,7,45,122,33,4,392,18,12,25,32,3,4,7,11,21,20,36,0,12,6,0,12,30,8,3,14,31,3,12,11,522,7,1,6,7,5,8,59,45,78,9,22,1
399,5,7,8,14,7,34,8,13,20,6,38,15,22,3,8,4,9,7,18,157,50,10,60,12,18,4,6,34,21,7,68,9,9,6,38,5,3,40,6,27,22,28,3,6,291,5,14,14,11,5,6,4,1,34,11,14,2557,8,2,15,1044,5,24,22
400,18,5,99,1,11,5,4,3,45,9,10,6,2,6,566,15,206,6,4,19,2,13,18,54,421,4,6,3,14,2,20,14,5,192,29,4,97,29,26,3,10,10,5,5,266,115,4,10,5,14,59,3,7,19,39,40,25,4,117,10,7,5,5,117
401,4,19,52,16,48,45,23,2,5,7,1,2,5,3,1,131,19,393,9,16,659,121,5,1,6,13,5,5,6,10,2,17,427,5,32,10,3,7,7,18,98,135,21,2,7,1,6,15,4,25,28,11,17,26,160,3,45,5,28,13,9,4,7,43
402,14,1,4,16,11,5,474,15,128,11,25,1,259,0,11,9,2,2,457,6,22,14,18,9,26,37,12,1,235,2641,204,12,31,8,31,7,6,3,7,78,1,5,11,10,19,8,107,8,9,2,6,54,8,15,13,448,36,22,9,5,2,3,2,11
403,5,8,8,25,212,539,26,181,7,8,916,9,10,27,6,9,1775,323,5,9,5,6,10,11,21,1,3,14,1,82,209,23,67,799,63,1,2,32,9,29,5,236,22,11,14,122,7,5,23,3,251,57,9,13,9,53,26,32,3,2,3,12,17,174
404,26,26,133,13,0,11,14,10,39,16,5,4,5,10,22,68,6,6,18,6,20,21,12,5,10,8,11,5,24,56,4,4,3,100,5,475,13,26,10,42,7,1,12,40,10,2,5,7,77,168,30,4,11,2,8,24,5,6,12,10,16,6,261,1
405,3,2,1,31,42,103,6,4,172,35,5,129,76,18,5,20,18,2,3,38,1385,30,12,105,2,2,55,48,3,12,74,19,13,10,133,37,151,2,1,3,45,1340,9,214,2,9,2,302,6,16,10,11,5,9,24,34,4,4,46,5,18,26,0,4
406,3,7,46,108,6,10,4,13,2,84,8,9,5,4,13,13,803,17,40,13,7,2,5,20,4,1157,9,28,5,15,27,7,6,9,1,1,67,11,114,726,2,141,5,5,27,8,36,13,4,114,2,24,2,8,27,41,10,22,44,61,7,2,259,15
407,50,4,5,3,30,1,6,12,4,8,35,8,17,12,17,9,4,73,8,7,5,8,6,6,51,157,3,14,23,2729,21,16,3,3,4,2,5,4,7,11,14,22,9,22,16,1,14,14,106,53,14,11,14,15,115,6,4,1,4,14,7,5,21,7
408,53,19,44,27,8,508,8,1,6,13,7,2,34,5,5,355,9,30,20,5,1,14,7,14,38,7,21,28,5,11,7,7,7,1,12,7,83,52,31,1,8,111,51,39,22,505,6,7,12,6,43,13,18,3,42,7,7,7,11,36,12,7,9,10
409,6,13,9,7,4,5,7,75,5,3,9,5,10,6,5,2,2,25,18,7,14,7,31,7,26,2,7,129,46,14,3,5,6,25,7,4,10,124,74,1319,10,5,222,93,17,18,14,15,278,4,13,54,5,4,19,7,5,19,31,9,41,23,8,6
410,72,8,11,3,8,15,19,4,21,11,26,61,17,8,4,7,1,9,5,3,4,130,9,51,41,134,133,2,9,4,28,9,425,13,6,42,5,14,149,3,45,11,13,3,5,224,1224,24,12,130,13,1,14,15,82,1,23,16,27,183,1829,25,39,4
411,3,5,80,26,2,33,11,60,398,21,257,19,10,7,133,3,16,485,5,30,228,15,4,41,11,628,42,2,10,23,25,78,6,20,5,4,15,6,13,14,4,6,5,4,1213,65,3,15,13,18,18,100,3,5,1,11,57,7,155,4,2,6,10,5
412,20,14,5,19,678,18,6,15,5,6,2,6,11,10,5,4,1314,3,14,10,50,18,31,19,3,39,6,7,141,4,7,10,12,3,3,41,13,4,6,8,18,5,569,8,9,2,18,5,14,35,13,142,46,3,4,3,1,368,3,2,6,33,1,3
413,345,7,9,11,7,4,9,6,8,15,5,11,85,3,25,62,4,6,3,1,69,34,7,111,24,27,59,37,2,9,3,12,6,6,10,2,324,14,11,27,6,20,9,5,6,4,51,135,3,16,8,18,32,2,5,3,5,9,60,2,158,149,1829,6
414,19,91,6,6,1,44,2,13,6,6,17,21,23,8,6,5,11,680,13,4,36,21,2161,34,363,197,10,5,8,3,14,1230,11,6,7,16,6,46,10,4,4,32,73,498,5,30,296,227,56,4,22,14,10,63,293,32,7,15,7,67,307,5,1,7
415,4,2,15,14,7,5,17,3,19,28,6,3,9,136,15,28,6,8,14,6,10,186,19,25,3,30,9,10,6,13,8,10,524,10,16,4,11,342,8,45,7,217,12,15,3,24,29,1,26,8,6,6,8,10,11,21,4,77,13,1,26,15,11,3
416,8,101,79,4,4,86,16,3,54,3,26,9,26,7,6,48,6,5,621,444,2,1,7,4,6,6,3,216,42,3,7,27,13,7,34,18,17,31,4,17,11,12,5,2619,25,20,10,5,21,9,2,2,76,23,45,6,29,9,7,22,10,16,9,17
417,4,2,7,7,42,2,4,5,2,4,5,10,21,6,11,4,6,14,54,19,2,4,5,26,4,4,12,63,16,17,14,77,2,1,15,7,4,5,8,15,17,23,20,17,36,25,14,23,3,39,17,5,28,4,3,30,3,5,34,13,6,4,7,83
418,13,13,8,12,9,3,6,21,7,1,178,4,3,1152,21,3,5,21,4,5,7,6,3,4,77,9,8,7,8,10,12,39,2,5,8,1,9,47,106,13,276,10,172,71,4,11,9,14,62,1584,5,8,2,5,11,2,453,13,20,7,54,382,9,960
419,2,8,18,9,11,13,64,9,20,4,14,6,16,6,35,9,16,19,7,17,18,5,7,10,8,37,2,19,57,6,5,8,12,4,1,329,34,2,246,11,12,193,16,102,9,120,2,35,2,82,5,2,1,10,4,8,3,7,9,45,25,8,29,9
420,9,62,2,5,5,8,4,4,5,7,2,4,14,40,3,4,27,186,4,14,5,10,31,1198,9,0,4,3,391,15,5,4,8,9,11,27,18,2,9,5,9,26,9,1289,6,8,2,15,75,4,34,15,23,15,23,2,2,40,27,4,1,9,10,5
421,3,2,5,1,10,4,8,4,5,9,1,4,6,3,9,77,17,9,7,912,12,2,9,10,8,4,6,2,19,81,8,4,15,2,4,24,7,268,26,5,7,33,6,5,11,9,11,11,9,17,4,5,12,2,0,19,8,26,3,18,23,6,2,4
422,18,1,352,7,4,6,8,5,200,6,9,14,9,12,1,4,2,8,3,10,17,1,2,5,3,5,3,16,104,5,14,18,1,7,5,15,5,9,6,9,3,6,8,4,12,9,21,1189,9,1,9,1,8,4,22,10,3,30,4,4,5,3,9,2
423,8,12,32,4,3,14,11,9,5,11,13,13,18,12,13,4,54,3,72,12,2,5,3,5,541,5,14,55,465,4,13,13,2,3,10,15,5,2,8,13,6,10,13,5,2,0,8,23,10,26,22,8,33,4,2,3,5,17,32,2,5,12,390,54
424,1,6,8,7,4,50,12,16,89,5,160,57,103,1,2,41,4,21,5,14,4,10,18,1,4,242,13,5,424,188,7,5,17,15,31,15,3,28,8,35,52,4,2,13,20,29,12,27,7,1207,5,2,2,78,5,24,234,48,14,27,2111,4,4,8
425,179,8,24,26,103,73,6,14,32,1,51,6,32,117,4,16,22,7,22,2916,114,18,8,1654,14,6,408,6,3,17,5,149,27,5,61,0,30,917,3,8,33,121,33,9,12,39,0,89,15,1,7,19,5,8,278,1,7,17,10,4,40,68,3,3
426,11,17,8,12,20,10,27,8,190,13,18,3,9,46,4,2,8,5,6,4,3,15,2,63,225,4,21,28,8,12,6,40,17,14,77,11,9,18,132,6,14,2129,4,5,32,9,79,94,4,158,53,5,20,10,7,5,3,25,249,1035,10,5,14,8
427,2,15,10,3,25,10,22,9,7,16,3,7,431,4,10,95,3,7,4,24,5,6,2,0,7,30,6,8,8,39,14,9,6,4,7,16,4,16,1,4,4,3,30,0,3,5,7,8,6,4,23,212,7,18,20,2,3,1016,5,4,19,22,2,7
428,10,5,4,31,38,23,1,6,0,11,1,29,18,13,34,9,20,9,17,3,21,21,2,4,29,27,80,3,70,2,7,35,12,15,17,2,4,8,4,9,112,11,13,7,5,19,28,25,4,17,762,2,34,34,5,9,9,2,4,6,1,1160,9,75
429,2,7,13,4,146,4,22,9,6,2,17,6,1,6,2,10,13,8,1000,11,8,108,3,3,1,488,5,3,49,4,788,7,9,34,13,47,9,136,14,12,17,5,17,6,64,3,12,20,24,141,345,2,9,7,2,9,240,56,11,11,6,8,16,37
430,1,14,5,6,6,4,9,4,10,48,9,24,97,8,3,5,32,5,8,55,16,23,9,7,4,3,21,11,2,78,12,8,15,13,35,128,33,3,3,10,7,18,10,17,4,13,13,14,733,28,6,4,6,8,64,4,2,4,23,54,15,14,33,9
431,0,2,16,93,13,26,60,41,8,14,29,16,68,83,11,5,157,40,6,2,3,7,424,1,3,8,175,5,3,8,12,5,35,3,214,1,13,9,7,6,2,36,4,5,3,6,14,6,13,8,20,20,19,11,30,9,23,203,0,33,4,14,7,7
432,192,19,8,3,5,2,11,6,2,9,12,11,26,22,5,9,6,2,8,2,8,1542,7,2,6,14,24,62,108,2,1,31,3,3,56,24,3,8,127,37,23,2,12,5,2,7,33,9,5,3,6,14,13,2,10,4,11,13,6,0,5,325,16,45
433,1,11,8,24,12,10,15,2,3,13,18,22,4,8,3,26,10,31,4,2,43,239,4,69,14,63,2,16,5,5,1,7,15,4,6,11,4,0,12,9,43,662,35,5,3,5,20,14,30,44,1,46,30,2,10,4,65,5,54,14,46,3,3,10
434,5,10,76,133,3,46,50,4,8,22,95,14,93,34,1,10,3,10,6,7,5,247,6,7,5,4,7,4,3,34,5,6,2,4,28,2,4,15,2,9,7,365,4,20,15,44,34,38,5,11,6,14,26,37,1,1,9,7,16,1225,4,6,2,14
435,241,2,10,2,5,45,2,8,2,28,3,4,11,4,6,85,3,6,8,67,7,270,6,22,14,10,2,8,11,9,12,66,3,12,14,10,1,5,443,40,90,2,5,18,8,7,2,8,2,41,13,4,37,4,21,8,21,12,4,5,5,29,4,57
436,6,15,8,66,1203,13,2,2,1,14,41,7,5,3,46,562,7,75,8,1950,26,2,41,9,4,57,7,13,7,8,4,5,48,3,1,6,1,37,3,24,9,33,5,6,20,5,12,2,31,10,6,5,6,36,9,24,9,19,247,34,4,14,2,26
437,34,295,24,30,3,6,4,4,31,5,5,416,6,11,7,6,2,7,75,28,63,16,4,2,4,77,49,28,35,3,8,2,3,15,8,20,6,219,2,9,8,19,7,13,10,9,18,12,11,4,18,82,10,4,1360,9,7,6,188,7,291,6,16,1140
438,7,9,375,11,38,10,5,6,37,9,63,5,5,9,5,4,8,5,11,7,152,33,44,5,10,14,6,3,4,24,59,434,49,7,2,7,4,1017,26,3,5,10,8,5,5,11,82,7,3,8,4,83,19,3,4,9,14,33,329,4,2,12,7,9
439,15,7,12,20,4,9,23,7,6,20,222,3,4,19,3,6,8,3,16,11,11,165,6,3,2,10,6,9,18,134,60,12,1,8,12,7,79,9,1,10,6,20,3,110,16,4,5,23,91,3,5,4,2,5,129,10,14,43,7,20,21,9,5,9
440,8,4,3,12,5,11,5,54,14,14,64,5,12,10,7,118,8,4,10,13,14,6,26,15,16,53,1035,8,14,2240,0,20,14,6,12,71,47,480,12,38,14,12,9,5,3,402,2,12,1,420,5,11,5,772,3,4,1861,3,3,4,5,3,9,9
441,119,1,10,3,3,25,41,14,38,226,42,11,331,6,7,1,2,88,153,2,13,12,14,162,10,1461,5,7,8,6,7,9,13,2,5,23,3,71,7,15,23,7,5,1,5,43,51,1823,14,22,12,3,7,12,6,13,8,7,5,7,3,85,4,3
442,4,24,4,8,5,7,8,5,10,4,6,498,15,94,6,17,8,1033,4,218,5,13,26,3,9,8,17,30,29,10,1,3,20,251,18,8,4,167,19,4,15,2,100,12,45,13,1,16,55,3,123,19,10,2,5,51,4,10,7,2,4,1,1,20
443,8,1,29,2,5,5,3,16,21,49,14,5,31,44,9,3,67,3,6,7,12,8,13,7,126,613,9,2,73,72,4,5,6,7,28,10,3,4,8,8,17,11,1373,5,98,7,2122,5,6,5,22,3,229,4,10,13,33,3,3,5,5,36,6,12
444,3,12,4,160,10,3,8,14,2,153,23,2,2,6,5,11,7,12,8,25,126,3,656,44,94,13,2,22,35,8,18,13,13,52,3,6,19,303,12,10,5,10,16,105,27,53,468,3,25,84,1,6,5,2313,2,11,0,6,8,12,2,76,16,16
445,7,11,19,6,4,10,34,14,30,30,30,1,15,5,12,33,7,21,369,5,6,2,3,40,3,211,11,8,23,116,14,4,8,4,5,13,26,14,2,10,3,9,1,4,9,19,10,27,23,2,4,7,7,2,7,10,10,4,38,9,9,159,3,15
446,413,12,50,7,8,35,23,24,5,98,4,34,377,65,12,2,5,9,61,4,6,19,5,20,202,704,10,21,16,11,3,11,18,82,14,10,14,16,20,9,17,2,1,9,34,53,7,25,17,6,8,3,3,4,14,3,15,6,6,16,10,11,1,6
