0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6992,3341,8769,2536,2408,3113,5455,2155,1562,978,5803,2573,4370,1697,2348,2027
1849,1186,3441,1228,2493,2840,1423,972,2428,2088,1850,1081,1942,1037,1368,9433
1563,2602,2566,6259,4018,3327,1363,1547,1197,915,1720,889,1320,1705,1009,956
1360,2152,530,3816,2842,2269,1262,3350,966,2238,2403,1917,1584,952,3467,2333
843,2572,1259,2092,934,1642,2375,3026,2097,1526,785,838,2132,3011,2386,3871
2201,2331,1807,1595,1814,494,3707,844,1777,1311,2784,1818,1243,489,1109,872
1532,1519,1466,2310,1059,1191,1595,4830,888,3933,1088,2243,4077,2906,1812,2068
13216,3504,3007,1738,1524,1015,2082,1269,1138,2601,1109,821,1053,2701,1672,3742
905,2296,11420,2328,4703,1830,1852,2197,2666,918,2619,2032,1439,589,1597,981
4089,6084,1523,3917,949,2201,4764,2733,986,2574,2879,3302,697,2801,1568,2655
712,1184,1157,685,2254,683,771,622,1131,534,876,1426,925,910,2245,2052
633,709,1390,1573,871,1410,1443,6267,1260,733,1073,1956,1204,2154,1089,1204
2629,2362,1013,2056,2137,921,3873,3320,1250,806,1137,1904,1783,6559,2839,2665
1669,1965,3038,2750,1032,20882,824,1239,2176,1342,10061,2107,1566,5146,3168,2130
1632,1665,916,1469,1623,1534,1308,1455,2232,1131,1357,1742,734,2637,822,2597
1428,2496,2504,1702,1093,678,4017,1895,1977,1614,1997,1248,1058,1487,1488,693
2985,1867,3681,1694,1266,1729,806,690,3575,8840,2266,1513,1603,7852,1531,1783
1719,3948,1064,1852,1814,1304,1366,1681,1718,2574,989,1604,573,1585,959,2291
917,4785,1399,790,790,2933,895,910,1550,879,2971,1847,1138,2008,2890,855
5985,1291,1560,1228,1338,763,2032,1355,5345,5984,3037,1043,1506,1253,1404,1591
1100,2349,3785,1023,1208,3343,1878,688,1021,2007,1874,2882,1973,801,999,1190
1319,1551,1171,872,2307,1163,1398,2277,1339,1639,696,1775,859,796,1319,4400
545,1524,2077,898,1904,769,625,638,1959,976,1794,1599,2174,2553,5273,1593
1011,5181,2549,2264,2335,1098,2215,17622,3262,3573,616,1440,687,838,1698,1900
940,1248,2912,1901,894,1968,3784,4212,1509,2035,1239,1127,3004,1078,937,625
832,1575,4170,1292,1240,2403,941,1668,1487,7593,1496,2155,2155,2157,8138,1764
5029,2235,1160,1488,798,1346,1106,859,1272,1975,3768,3571,2116,794,739,1526
3258,1306,1888,3414,1283,1947,1933,2798,1541,1734,911,1980,2787,908,606,2596
2039,4351,2726,2909,2340,1821,875,3661,3424,1905,8070,1696,3485,861,1359,2364
3522,2369,1070,2567,2026,1046,812,979,2817,2252,1558,19294,2681,2949,831,2677
776,663,1656,1071,1496,1346,505,721,1303,1412,1160,868,677,658,903,2036
808,4626,1262,1179,2004,938,1733,1436,943,1841,2418,971,687,981,1045,3324
1904,3110,1913,5365,2568,2079,964,2033,3901,1766,7384,2955,4552,962,782,3158
996,1096,2262,1270,763,920,3059,1512,3297,2105,7311,2379,1521,2772,1003,2082
1367,3841,6766,2433,4432,1703,2994,3689,2316,1451,2441,1688,2240,2526,1245,975
2076,2852,1187,1635,2970,6617,812,7016,887,1881,1410,1271,2215,591,1461,1081
2112,3581,1457,1142,1761,2539,1781,1660,2151,3121,2741,2828,1267,2605,4890,3061
1306,1790,1340,909,2953,1160,1586,1115,1287,969,994,959,581,1478,1583,4609
2507,1104,1590,1346,1050,1213,2011,1131,1602,2058,1025,10522,4293,2221,3512,3443
3312,1357,10033,2103,1803,1820,2210,1887,1718,1379,1430,5208,2067,1260,4138,3419
1148,960,1277,795,1044,1369,1624,2274,3922,1830,911,1119,1321,1205,1569,544
8334,7609,1851,1306,657,1351,1499,999,2052,1749,2126,1876,901,1843,1100,2785
11900,1549,1500,1036,909,2277,2328,877,877,10301,990,3248,2227,5468,1213,1265
1310,1581,2462,1262,5058,910,6955,984,1254,1153,1957,1807,1233,1622,770,959
6548,6922,1509,5637,856,668,782,1173,8597,1271,3316,3187,1930,3505,1839,2520
1964,2259,1028,946,2735,2392,2301,1330,706,1151,2523,2636,2705,1745,812,3712
1137,1876,2674,1296,1363,2167,580,1693,1020,1312,1346,5650,3662,1027,1104,1903
2575,721,2830,5264,1155,1625,1096,2909,924,1676,2162,950,1345,1480,1789,1049
659,1279,2545,1037,1024,1117,5184,2125,2840,1353,768,932,1347,2490,1881,1295
5104,1492,1469,961,905,2070,1351,1136,1212,976,1139,864,957,1520,768,965
1403,4542,1276,1018,1884,1300,1269,8043,2324,980,1734,1051,2632,2204,1201,1475
988,1506,1068,4582,5485,2717,1395,839,1287,2659,2018,1637,1604,934,2468,1095
2245,821,4125,1134,3943,983,1118,2043,1777,3959,753,783,930,3258,2663,1240
899,1543,658,4101,967,2242,604,2300,681,1762,2242,1073,1098,927,2222,1100
1140,699,782,736,1007,1305,415,1213,2742,1826,1302,1145,664,1066,1297,911
1728,1342,2896,4193,572,1604,1165,1858,1618,3887,2760,752,4097,1488,867,1777
1847,1355,783,927,4607,1034,1469,1956,4577,3011,1821,2859,879,1918,2948,915
1017,6904,1119,5659,2274,1936,7350,498,2111,2619,3891,1154,1245,3227,10925,1893
2164,975,2053,1698,1080,757,1272,1391,1500,770,1471,3750,1705,986,1326,1326
1873,1515,1983,1083,1230,3041,1355,1369,3393,843,1348,1365,7877,839,1140,2268
2514,3857,1354,3088,1325,1878,3339,587,1881,808,1320,10179,1167,1851,1778,2681
810,1062,3218,1684,1122,1237,1318,2839,1659,627,988,3698,899,665,1124,4403
1374,1390,1786,1684,1185,1140,3487,2016,2323,1314,971,1389,1383,1794,968,1313
1336,3613,1504,2140,1231,2803,1752,1538,1530,2706,1207,1777,3510,1883,2111,739
3182,2968,1314,1543,758,3433,986,5887,743,1625,1055,1543,694,993,2491,1766
880,1856,1632,1531,2030,1596,1523,1337,3696,2151,2276,1739,1126,1701,1679,637
1163,5849,3297,1222,2293,945,1020,1261,1407,1114,439,1095,1036,3896,2100,780
1449,1310,970,3119,3129,1516,732,4018,1846,2243,1005,1607,1550,2640,2511,7340
2325,4714,941,1318,1354,2054,5893,1366,854,1752,3393,1278,1634,1844,1833,706
1247,1468,741,1673,1046,3074,2068,713,2016,650,1483,1127,603,1474,2058,388
794,1980,917,1322,1279,1757,1950,2831,1648,724,5126,963,1772,2492,1503,2758
838,1681,3568,1672,1049,932,2027,870,2300,10106,860,2205,1615,913,1164,860
2203,5879,2071,1465,1811,1406,2281,5977,1835,1411,1429,1922,1489,1553,2228,1540
1610,3473,4102,1478,1224,8278,839,2290,8000,1302,1195,693,3024,1866,1238,2482
1421,3650,1505,1237,535,1501,3235,1226,2018,1406,1530,1587,1210,2416,2284,813
832,1029,2536,877,3243,2343,948,1974,4220,1077,3375,838,1431,1794,1072,606
1025,1594,1591,2559,1480,1268,3364,1584,761,1273,1541,1381,1122,5754,819,1648
2244,833,1083,1214,2965,1525,3058,1522,3195,963,3179,955,1520,792,2161,805
753,1372,790,3872,1414,1330,2148,703,1311,9498,1571,1778,4719,1044,2582,3504
1469,1829,2155,2084,1740,643,2183,941,659,655,7486,1951,1499,1853,2927,1594
2284,2507,2801,3895,1435,3520,1309,1880,4888,848,2948,2395,4071,3864,1554,3254
2023,3257,1727,2143,2235,1419,2389,3346,800,1151,1664,716,1704,652,694,5681
828,2615,1116,1158,1207,2669,5226,1760,1138,3396,1086,2576,716,2009,6287,1339
5690,863,1127,1195,1150,1357,1811,561,742,1624,2204,1999,1441,3375,1666,907
1775,1044,2123,1390,1116,1498,2129,745,1725,746,1606,917,1608,1209,1554,469
4298,1219,644,5748,1842,940,1499,2118,854,1040,3717,5338,814,788,3862,678
2704,1060,947,1423,1341,2087,1247,1356,1022,13791,1479,792,3559,2278,1719,1764
3086,3685,796,751,997,1699,1121,1661,1501,725,1272,775,1318,808,1082,1785
1568,1185,4056,723,543,1747,1419,780,2703,2044,5967,4893,1168,2806,1590,1726
2253,1987,3263,3975,3477,2242,2520,1149,1370,969,1421,1463,4319,2084,2207,792
3777,929,1532,12440,2750,1261,2339,1323,2228,2170,1270,2128,3709,809,852,582
