,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
234,11,68,470,27,67,24,10,10,9,18,42,13,57,36,6,57,32,94,47,19,30,86,17,5,10,33,37,343,21,1633,77,12,67,18,25,6,7,14,144,8,45,9,13,47,12,16,29,65,11,1708,40,23,16,16,123,6,17,27,382,123,27,193,16,94
235,43,70,23,30,21,26,18,20,14,23,19,195,26,20,75,32,7,20,18,13,12,8,817,12,62,49,108,88,6,19,22,23,1649,38,36,288,8,16,61,63,57,152,93,115,653,13,24,124,16,40,13,8,27,9,105,41,8,27,9,7,187,20,25,18
236,23,18,33,41,47,36,10,11,55,18,74,41,8,18,21,32,9,26,10,1538,4,37,692,25,18,54,16,109,14,125,43,22,2129,48,41,9,42,10,11,212,40,10,171,531,15,60,10,29,65,61,17,37,17,20,189,32,20,28,18,33,71,70,14,10
237,31,468,76,112,63,172,19,22,43,12,4,232,1847,16,10,47,304,31,279,19,22,49,1286,5,37,65,44,44,10,22,10,348,34,361,17,67,34,63,33,9,23,81,82,49,346,158,79,11,176,25,30,36,51,14,10,9,20,25,148,6,33,56,46,14
238,101,20,28,769,62,56,24,20,19,19,124,13,14,10,41,10,14,29,56,10,13,99,45,9,39,168,339,3,10,24,58,41,135,16,69,187,68,912,13,87,29,147,48,25,60,190,16,21,1577,2456,16,21,29,1078,128,4,175,57,62,45,14,62,17,57
239,300,13,11,16,49,50,30,7,7,12,663,11,116,10,1374,14,22,120,48,39,24,70,26,219,14,62,61,15,15,244,400,6,121,7,32,5,93,7,48,150,31,20,35,40,30,19,32,34,93,17,37,10,1122,41,173,11,18,50,20,60,20,14,34,24
240,22,7,8,103,131,416,58,28,30,22,47,16,10,25,52,79,159,34,54,270,197,350,63,37,60,25,12,27,60,32,27,23,11,23,27,29,161,14,19,14,34,16,117,14,25,28,16,1084,22,12,13,21,33,16,7,35,7,37,1312,7,28,22,19,1898
241,25,22,51,24,12,31,22,8,16,7,404,81,21,19,17,74,37,32,23,170,24,11,67,413,2724,9,22,17,27,31,178,18,19,212,1226,8,242,4,827,130,26,25,107,21,53,198,57,49,21,14,5,30,6,62,365,1939,57,111,23,18,46,250,29,62
242,15,151,30,24,4,337,14,14,4,23,42,17,8,27,21,46,18,6,11,38,28,124,9,25,16,523,14,58,411,20,85,50,9,5,51,28,63,21,441,1324,6,30,19,2869,9,13,34,15,13,16,29,15,122,426,5,46,37,52,10,12,25,20,19,31
243,14,25,704,7,73,27,12,682,773,825,8,25,210,12,600,60,10,15,92,16,13,91,24,10,11,3,13,13,83,6,39,87,13,193,17,12,74,12,25,22,323,9,23,55,21,17,29,21,15,25,88,71,112,27,22,93,31,12,30,14,337,19,44,30
244,56,19,217,24,15,20,40,23,12,19,24,66,59,227,24,15,794,48,12,74,15,40,11,17,15,55,11,135,448,100,17,83,5,135,2921,11,47,7,36,27,33,69,74,56,11,2213,36,13,786,12,415,18,281,18,13,20,12,17,17,15,279,7,33,23
245,64,27,54,40,17,15,49,144,152,13,14,319,20,1,19,8,14,24,18,21,241,28,180,37,12,7,83,13,8,23,62,11,62,23,25,23,14,13,16,12,36,13,225,492,66,7,44,26,339,127,10,13,8,20,17,18,50,13,12,42,11,8,10,22
246,18,17,18,9,16,7,900,13,56,53,17,22,28,22,81,493,6,41,51,10,16,25,26,32,1557,81,19,346,11,11,22,23,18,35,50,26,64,36,22,11,36,32,26,63,14,26,22,126,33,28,45,48,14,23,294,23,86,17,6,24,1411,15,26,12
247,23,32,1752,12,26,228,26,7,60,39,7,17,43,7,10,28,134,67,76,141,70,18,23,32,51,71,2,14,370,41,36,40,3,2,160,64,6,10,13,21,107,279,14,9,25,24,27,72,62,24,16,17,16,55,12,10,15,25,23,45,14,28,7,25
248,769,884,113,9,12,29,5,14,10,8,16,22,31,30,29,386,172,38,63,12,76,118,24,179,41,4,21,15,17,11,22,25,11,5,13,239,160,148,24,2,10,16,17,6,228,16,16,21,11,11,64,12,5,38,17,25,80,114,14,191,86,8,20,229
249,460,11,8,25,21,64,29,50,44,30,78,33,66,14,663,47,14,41,124,42,13,10,99,41,13,57,22,6,16,232,30,25,13,49,17,11,9,8,23,28,31,83,475,3,7,22,1509,23,76,3,51,8,29,40,13,38,80,9,72,80,425,7,143,18
250,851,9,947,60,9,13,19,134,33,12,5,20,4,29,32,10,396,23,224,9,1242,63,14,5,16,5,22,16,9,35,7,41,1073,52,8,50,11,208,38,23,189,7,25,12,38,189,17,30,5,29,63,9,6,306,49,5,85,43,4,23,56,107,28,13
251,31,319,9,9,41,9,31,64,72,18,1359,294,23,122,10,36,34,29,16,17,171,441,42,590,2157,638,42,2271,45,72,152,31,8,13,53,489,25,188,54,17,9,28,149,17,34,10,23,96,79,153,4,5,291,9,37,21,12,22,64,19,1005,17,8,32
252,18,26,155,205,121,169,358,10,16,2,1322,8,31,1542,14,45,15,313,19,6,162,12,87,10,4,25,27,1598,40,11,76,41,9,15,46,16,362,36,6,11,25,16,7,24,20,40,161,394,514,148,189,45,9,44,18,47,4,765,173,3,522,78,10,11
253,10,21,14,2665,10,41,25,12,19,36,12,13,21,233,247,16,18,314,14,53,48,24,80,17,61,21,22,27,11,16,3,37,9,20,34,30,45,249,29,25,14,588,12,15,30,20,7,115,7,14,110,47,53,12,13,27,239,48,4,534,1334,8,13,3
254,10,13,35,85,6,113,28,119,17,21,11,96,50,7,51,199,17,19,45,14,13,570,161,31,17,170,4,45,52,31,26,69,35,16,13,16,13,10,44,44,212,371,10,13,91,5,4,55,10,8,10,34,26,104,108,43,11,16,80,135,8,62,147,7
255,13,133,18,25,8,134,90,9,57,7,13,48,48,24,128,98,102,15,7,30,105,34,8,60,40,25,30,45,14,22,13,362,7,685,62,832,43,566,32,475,856,358,11,20,13,305,14,49,371,17,23,508,145,783,74,54,16,94,64,18,9,8,27,9
256,11,21,31,431,107,69,87,14,21,81,214,9,7,16,17,60,14,87,23,124,23,22,23,19,20,8,17,29,35,28,7,11,11,12,9,18,11,31,16,213,14,24,7,5,34,59,25,6,36,75,16,15,49,12,29,221,27,14,358,77,23,11,7,1950
257,36,16,13,59,85,271,13,92,30,47,22,9,53,35,32,62,562,56,41,10,251,97,20,23,81,58,17,69,20,331,311,39,35,138,11,1331,309,12,95,20,141,270,1392,13,21,17,11,32,100,10,28,9,12,14,26,32,22,431,16,128,61,14,169,12
258,29,14,11,80,24,27,43,9,6,136,192,55,28,45,1342,20,14,24,25,32,17,2067,33,22,164,8,16,53,12,41,185,31,17,18,28,100,20,49,53,289,16,10,22,23,164,382,1197,18,54,63,104,14,670,1078,61,15,15,8,8,32,24,25,14,23
259,34,21,15,129,5,18,534,26,29,12,70,86,16,5,17,26,19,24,66,229,364,10,10,11,22,43,52,28,12,360,41,9,10,84,185,12,54,7,902,32,36,168,12,16,13,27,2,12,12,16,38,17,39,48,20,37,11,17,8,43,471,22,9,129
260,19,36,18,14,16,25,334,35,319,88,30,28,27,4,17,29,24,14,52,6,15,2579,855,78,3,5,3,155,153,12,9,14,115,36,8,13,107,13,590,19,92,45,106,58,352,16,31,24,42,72,26,23,19,9,27,236,35,29,55,101,24,24,25,13
261,210,97,316,23,17,21,3,13,33,348,35,83,42,18,9,14,11,56,20,20,18,98,366,16,20,32,84,11,76,29,22,20,10,37,2984,8,9,13,178,12,22,25,229,22,11,37,20,10,5,10,18,20,17,10,10,11,6,59,5,92,37,11,56,17
262,63,24,31,128,9,11,28,32,38,17,52,148,11,17,100,16,34,8,46,206,13,10,14,14,27,5,29,33,66,7,49,16,6,25,17,8,27,254,15,15,38,75,12,30,7,18,17,6,17,14,29,31,21,85,29,20,20,12,26,306,7,176,483,14
263,16,12,684,489,23,4,62,14,9,9,14,20,93,177,20,10,91,154,20,21,11,11,25,42,19,19,102,39,19,139,8,21,26,11,6,50,14,14,72,124,5,43,26,25,57,7,14,14,23,13,331,51,10,10,88,88,11,34,14,19,22,13,2911,47
264,32,11,48,25,87,31,21,943,13,19,432,38,48,592,9,179,14,10,48,19,10,15,156,13,1426,43,25,22,6,25,372,13,244,7,13,49,515,12,13,1824,691,63,515,28,31,19,16,7,46,27,37,64,7,23,8,74,42,25,436,30,12,24,625,10
265,11,52,16,227,191,15,30,7,759,10,30,25,12,31,56,25,48,57,46,13,51,14,43,66,50,370,25,63,306,2062,13,35,208,7,15,64,7,207,16,744,386,256,4,16,43,686,14,14,173,154,37,424,12,17,40,11,82,235,10,15,16,64,81,107
266,36,212,11,893,11,13,16,7,11,16,11,2,22,306,104,12,8,14,92,332,119,25,23,16,11,45,313,1923,324,18,71,216,9,29,4,5,2886,16,63,18,134,227,20,4,36,311,83,1047,234,20,51,20,7,30,37,156,9,66,23,37,278,14,48,121
267,51,15,21,24,41,2757,15,21,806,1235,12,28,14,25,69,192,52,26,32,16,21,51,81,23,41,19,12,43,32,31,142,13,157,328,12,51,297,14,9,38,22,18,146,23,32,78,252,26,78,821,13,24,218,799,5,8,82,24,15,93,2093,11,1675,2102
268,15,2825,28,10,9,223,11,33,18,879,13,14,16,7,11,103,17,10,150,1,451,20,1100,10,39,40,26,253,30,29,15,346,30,40,22,20,41,15,8,27,71,16,31,13,17,16,11,38,149,540,26,13,460,12,24,45,41,5,45,200,2030,60,221,9
269,239,11,78,6,92,26,46,43,7,14,8,29,26,40,9,49,12,48,60,16,12,122,23,1989,32,178,9,10,26,39,19,421,35,28,31,89,262,18,16,290,13,845,5,133,40,28,15,14,63,618,78,183,36,15,201,19,8,21,26,36,19,7,233,85
270,15,161,11,23,284,42,55,11,308,97,20,3,7,20,71,37,217,188,51,6,31,255,14,11,43,106,73,18,10,40,9,11,43,21,16,39,31,157,157,30,3167,24,424,720,50,31,15,17,92,46,19,13,358,31,201,191,12,32,15,39,17,71,84,13
271,26,16,178,9,25,26,6,25,101,44,13,94,28,13,124,241,311,8,34,1346,16,23,22,22,18,274,429,23,15,278,19,235,137,85,11,13,197,39,16,51,45,27,10,22,7,184,36,23,20,22,56,18,13,445,18,6,955,74,22,9,136,7,26,29
272,2051,35,4,12,19,834,30,22,22,118,347,40,11,20,6,20,341,35,60,70,17,12,10,18,16,8,27,19,145,32,7,19,275,24,200,40,8,33,40,18,97,34,18,11,50,11,38,80,482,28,31,99,18,127,78,31,59,13,9,15,12,6,12,23
273,698,856,24,14,37,214,12,23,30,22,24,8,13,28,12,73,13,71,11,19,25,4,34,38,21,49,19,54,7,118,434,685,24,82,73,15,27,41,141,468,14,24,419,10,7,13,38,32,8,32,13,5,11,310,11,166,97,8,12,18,389,702,19,240
274,19,24,11,9,13,14,25,23,13,3,90,26,22,1266,18,69,7,1008,34,121,938,7,21,25,206,22,14,13,28,30,30,532,23,16,10,37,7,10,34,17,7,26,291,25,14,12,53,15,301,45,13,12,34,77,66,22,39,20,224,13,288,11,133,10
275,21,57,47,8,69,47,33,17,93,333,36,338,5,18,18,23,532,785,19,125,18,11,154,36,40,36,626,12,21,31,127,17,232,20,807,46,28,9,10,11,38,118,15,10,24,16,192,108,20,12,7,13,41,28,465,236,11,12,28,15,7,10,12,69
276,10,21,5,24,370,17,34,33,36,49,27,151,88,38,55,10,37,148,73,15,41,12,68,274,331,97,19,24,10,10,12,12,14,202,17,43,101,9,18,19,56,239,20,14,2270,39,72,10,47,9,62,21,117,16,63,6,17,21,26,49,30,12,21,549
277,11,20,37,7,11,8,97,51,29,16,11,16,8,19,68,112,105,29,23,3,6,104,96,297,7,26,9,46,19,9,7,40,24,8,18,21,370,23,42,49,17,1,5,3102,11,19,25,34,16,325,28,50,28,10,479,10,384,451,11,23,22,55,50,25
278,21,16,18,7,28,17,25,943,10,25,474,27,35,20,104,24,30,10,209,11,1953,83,10,34,8,129,37,7,23,16,28,36,23,74,82,92,280,46,15,11,7,862,30,15,147,1185,29,81,532,12,10,9,555,12,15,147,12,10,7,24,32,39,18,84
279,34,22,9,18,86,30,9,15,56,17,4,19,7,21,42,13,21,7,37,7,160,31,22,29,54,230,8,13,16,11,33,15,7,2,336,14,10,19,14,6,60,370,20,26,12,15,40,134,138,14,15,43,10,13,15,14,11,286,57,12,32,10,6,23
280,14,193,9,40,18,6,137,29,47,504,43,2426,274,16,657,13,45,7,134,169,14,29,2,45,31,15,21,18,318,158,14,55,167,14,26,112,213,67,255,12,102,6,9,96,29,18,13,12,39,23,4,26,57,759,73,47,23,54,10,15,6,488,76,17
281,29,15,42,5,8,16,24,8,13,169,8,45,1562,12,491,17,10,17,24,52,29,5,7,552,27,27,34,13,16,60,34,6,473,71,15,6,10,18,18,46,34,24,17,35,16,8,37,36,107,31,24,100,181,56,33,48,59,8,42,998,12,7,37,18
282,90,127,402,28,48,7,21,17,25,14,237,23,16,122,6,11,26,20,11,8,28,287,4,13,5,16,286,16,256,5,144,13,35,7,33,16,33,47,9,544,9,325,34,446,18,36,98,17,14,89,54,72,66,17,45,1837,44,21,20,14,22,14,72,25
283,13,35,60,16,26,35,104,265,38,24,50,41,16,350,11,13,20,19,247,50,108,33,53,112,13,96,39,50,200,16,33,78,35,27,280,23,48,66,10,6,34,13,12,30,16,10,30,15,6,11,45,33,28,1669,35,16,33,808,25,13,12,666,38,228
284,11,14,27,5,11,142,8,116,2,290,17,34,10,11,103,14,19,59,4,76,17,73,36,70,13,81,15,27,20,13,107,10,8,47,205,76,12,15,11,28,96,4,14,39,11,44,42,45,136,90,139,47,19,36,20,17,25,29,21,81,44,19,292,63
285,479,15,1593,25,325,893,550,31,61,41,33,19,25,13,348,79,317,95,1361,33,12,2116,39,19,11,3,29,38,197,11,42,15,9,85,20,408,14,177,30,13,29,323,14,649,13,35,31,13,46,11,40,152,7,29,33,21,12,27,1663,6,54,16,65,4
286,27,41,214,67,41,33,70,42,134,23,240,7,30,939,49,67,14,292,16,44,17,58,49,41,11,44,11,111,20,11,28,18,44,54,39,28,5,54,23,21,6,36,10,29,23,14,288,525,24,16,10,18,21,13,170,142,61,41,30,1784,115,8,298,21
287,15,539,67,33,57,149,8,186,16,25,6,11,766,16,43,25,40,74,47,76,65,4,29,16,25,980,105,20,323,43,67,849,3,18,12,43,69,19,27,27,13,40,20,34,30,18,275,14,18,30,15,15,17,6,21,767,18,30,2696,12,12,69,11,31
288,9,46,9,235,502,281,30,32,9,18,37,12,715,110,5,29,77,10,24,10,16,13,85,47,28,296,14,36,11,53,234,7,20,28,30,15,13,16,305,1412,7,4,11,297,12,1998,26,23,36,16,43,31,6,8,228,15,13,20,18,8,36,28,43,14
289,25,47,58,26,54,6,25,83,84,15,26,36,10,13,8,6,27,481,11,137,5,30,9,16,9,41,22,99,6,598,186,19,56,13,7,331,538,46,25,7,55,11,7,76,191,9,17,19,450,42,285,105,115,22,29,6,11,20,9,62,72,43,84,25
290,1946,22,135,18,33,12,24,12,16,5,24,14,55,13,20,140,60,13,22,14,45,125,20,6,16,27,13,61,32,21,13,22,56,439,14,22,87,13,26,10,735,24,40,19,24,12,1056,16,63,367,114,11,20,12,73,33,57,57,161,44,15,10,9,12
291,83,18,12,9,47,22,22,17,8,42,81,6,22,29,47,2356,77,128,168,5,17,19,23,7,12,10,17,11,10,35,5,80,3102,66,43,14,11,11,51,19,45,21,30,9,26,12,206,3,10,42,10,9,68,125,13,36,14,13,11,23,367,13,21,45
292,38,25,16,18,10,8,55,9,5,26,16,7,14,111,24,608,18,34,21,19,3,21,37,16,729,10,68,10,61,13,13,111,47,1981,1,62,29,2197,16,1746,507,43,174,86,12,17,22,9,7,5,186,702,7,655,59,32,13,18,215,25,46,8,29,7
293,8,46,10,276,23,30,441,8,175,18,11,46,15,24,12,52,71,12,32,35,13,18,682,41,40,61,10,45,17,13,5,16,39,23,11,16,26,32,17,25,36,19,24,29,2475,8,14,54,135,49,14,40,80,42,31,22,33,5,14,97,6,671,350,11
294,24,26,397,38,21,98,19,26,220,24,22,6,14,64,941,28,66,17,11,11,56,34,26,29,66,14,14,11,487,11,21,23,10,39,11,8,22,27,101,44,29,23,59,14,224,10,36,172,13,75,34,7,13,7,27,21,22,20,31,32,240,18,1452,17
295,72,72,74,17,29,27,10,20,137,262,18,25,6,9,16,48,13,90,29,52,164,25,13,5,15,497,60,6,13,617,23,8,12,67,27,54,15,148,13,67,111,555,11,69,54,636,5,32,3,47,23,11,29,15,24,3,65,30,7,87,28,54,11,120
296,12,213,23,21,11,22,13,12,12,9,8,438,11,66,538,301,35,14,29,48,42,344,39,18,20,34,31,1603,83,18,7,23,14,13,12,31,20,32,22,430,12,16,33,27,14,104,10,8,4,12,107,21,4,33,5,46,22,14,20,10,13,13,64,27
297,10,21,28,10,11,7,71,8,14,26,21,34,8,9,686,19,11,23,397,12,3,44,30,714,18,43,17,8,30,21,557,297,49,4,50,18,14,37,21,21,37,8,7,37,39,20,15,68,140,33,41,6,37,15,94,237,15,48,23,25,26,8,5,9
298,90,13,15,888,25,719,19,585,9,40,420,311,12,21,70,253,16,139,8,14,140,27,107,20,1,32,15,563,24,33,79,16,131,164,72,17,10,21,29,26,61,79,11,7,7,16,10,11,4,23,13,45,10,14,7,62,366,15,1685,15,156,18,10,39
299,21,2273,14,48,28,75,260,2453,43,616,52,19,62,18,2,42,5,17,35,84,7,177,136,29,36,10,92,20,47,101,8,3,69,28,29,275,16,6,28,15,49,30,108,220,17,14,25,66,194,222,24,4,78,37,66,1356,4,7,724,35,15,42,27,162
300,731,20,83,77,66,16,100,10,49,30,13,58,109,34,1187,25,18,2700,9,12,9,21,42,87,63,20,24,48,114,8,23,32,1523,14,22,8,12,12,2814,40,12,107,10,29,435,5,11,61,49,62,81,26,6,31,12,11,20,11,14,13,56,33,33,176
301,65,33,44,41,3,114,9,122,14,92,21,59,619,6,39,22,108,9,51,21,41,11,96,20,217,1470,273,40,62,30,513,27,137,14,13,45,128,879,753,41,779,498,283,12,32,30,16,72,35,82,19,8,28,139,42,32,18,96,9,14,68,108,41,25
302,15,52,8,452,23,15,28,26,328,31,82,110,17,24,29,46,18,16,10,9,11,56,50,20,16,7,38,24,89,36,18,6,44,14,493,17,76,33,31,16,10,828,1259,576,504,21,55,88,53,14,168,3,14,30,15,10,122,21,34,5,91,12,27,90
303,10,26,156,13,28,14,195,11,1161,19,7,37,36,147,25,1445,15,7,11,6,66,20,21,308,1926,30,34,20,46,21,120,186,81,97,7,10,4,38,14,14,9,19,98,60,27,8,22,41,6,78,32,11,6,25,47,363,5,15,12,48,22,245,4,47
304,4,26,14,14,14,18,16,29,16,75,900,24,58,17,553,49,10,115,197,8,18,12,24,43,18,20,24,30,17,122,21,16,22,133,39,4,71,9,924,2255,24,29,34,37,401,15,27,14,333,162,16,11,61,230,37,13,4,23,363,46,124,65,20,2
305,10,24,14,17,68,29,8,13,14,9,11,14,61,218,24,28,28,15,36,640,14,13,12,47,10,8,143,148,5,14,25,10,12,48,726,12,19,32,11,100,7,21,30,17,3,87,6,236,2,57,940,89,42,10,67,18,8,32,63,269,24,70,8,14
306,10,4,147,39,38,28,62,17,23,86,13,50,25,170,18,7,9,36,55,1051,14,829,26,28,34,7,54,18,798,46,1196,8,14,51,10,37,66,6,14,13,78,832,18,19,7,8,11,40,20,11,9,135,11,15,75,25,9,16,45,11,22,12,19,14
307,34,14,9,218,20,276,61,10,45,19,29,22,265,15,18,11,87,47,8,9,12,250,8,4,176,98,48,543,58,18,393,26,69,42,34,519,7,1717,39,18,79,19,66,492,12,23,21,2,10,8,14,11,17,19,34,41,12,152,58,14,12,62,16,15
308,24,289,14,8,19,38,7,15,8,23,11,70,70,26,33,9,3,449,6,336,11,9,27,70,10,200,5,5,28,31,44,5,20,7,1394,9,50,16,93,15,11,37,56,276,67,23,34,15,17,14,23,8,36,7,9,12,17,29,45,21,21,309,15,5
309,21,730,19,56,37,8,17,238,70,9,13,79,16,84,40,15,13,13,183,2,40,62,14,36,47,34,68,23,12,26,23,15,2490,152,26,38,10,377,9,746,9,13,27,9,28,66,16,122,28,46,1777,8,5,9,193,26,10,43,42,12,12,19,14,1790
310,9,8,6,32,44,35,39,12,12,22,26,8,451,29,8,10,16,19,216,42,12,27,78,33,35,25,109,23,17,13,52,7,56,17,105,9,54,13,150,17,13,12,7,19,27,6,96,6,62,5,19,12,21,267,10,9,16,25,45,521,19,23,22,17
311,10,7,27,40,47,25,702,22,11,48,35,18,146,5,22,29,23,10,13,7,6,11,7,1765,4,37,46,31,132,111,22,104,16,8,49,31,19,28,527,12,89,573,47,34,15,17,18,23,10,12,37,24,27,4,130,8,11,27,10,13,37,14,2066,26
312,11,40,5,283,99,6,32,143,12,6,5,27,10,588,20,19,14,77,48,14,9,164,21,25,56,98,33,80,19,57,32,65,20,11,16,33,44,9,60,381,8,94,17,19,48,66,296,229,14,512,21,17,331,19,12,58,4,35,15,9,623,59,9,19
313,254,483,41,25,15,765,8,34,49,16,44,30,30,41,31,34,1231,25,12,33,213,92,22,11,36,16,6,89,146,29,14,21,38,233,24,19,149,5,20,8,17,16,18,56,55,102,35,28,27,9,52,28,129,138,5,7,445,8,13,54,5,41,177,32
314,26,13,15,64,8,17,40,46,6,19,299,20,9,480,22,9,4,14,230,17,188,914,32,63,14,10,278,442,230,1270,7,23,29,11,12,24,2,37,17,20,49,6,74,118,2,620,15,40,23,169,11,75,37,6,7,88,32,16,25,138,19,287,63,256
315,12,29,15,18,11,29,86,20,32,18,10,45,15,114,28,18,79,21,5,6,24,19,228,465,36,44,16,10,10,24,13,26,76,10,27,21,69,17,103,32,228,9,38,11,12,11,40,398,18,62,8,203,47,9,49,53,28,10,11,23,22,221,10,28
316,12,23,13,13,17,19,71,23,6,1,29,67,15,162,65,9,15,25,13,40,2787,16,100,8,25,18,5,40,36,143,103,12,41,27,23,27,248,16,7,50,3,1283,35,16,8,180,35,16,30,7,35,65,16,33,115,132,30,104,16,69,9,33,33,57
317,4,34,2,307,7,20,23,69,22,21,83,19,30,28,9,14,16,2945,251,109,50,11,15,104,82,6,117,17,48,89,115,53,198,13,11,3,23,9,56,264,29,16,33,36,45,20,13,155,7,92,11,33,22,92,30,16,19,32,20,13,12,8,13,22
318,87,16,12,11,38,33,16,40,37,38,20,20,280,299,41,173,412,58,14,8,22,243,14,575,23,19,65,113,12,42,232,7,24,14,15,17,23,22,43,88,37,5,37,9,81,40,6,24,40,41,13,45,19,19,72,96,5,850,13,10,13,13,36,197
319,9,23,28,13,610,51,37,420,43,84,34,118,143,48,8,32,11,175,22,12,30,11,11,127,13,12,30,5,6,77,18,663,11,21,16,252,15,14,86,8,18,11,18,23,13,19,6,2764,28,37,16,390,12,18,35,9,38,20,18,62,23,16,52,44
320,100,6,12,32,33,16,644,30,18,39,25,628,70,21,7,4,13,34,134,23,27,14,11,28,28,7,51,36,13,10,51,10,31,118,174,65,13,1600,389,6,35,11,11,57,9,235,23,50,11,18,43,3,0,79,331,2,17,138,181,10,39,4,13,18
321,29,173,6,26,28,189,7,13,44,14,97,428,45,5,43,326,24,21,14,9,15,16,21,14,19,17,31,43,14,68,11,30,14,95,51,66,13,19,15,15,21,40,48,32,43,25,7,105,32,13,24,16,30,25,33,272,50,16,14,22,27,3,20,35
322,18,18,16,30,191,11,71,6,24,1093,30,7,193,37,12,23,32,24,57,493,25,261,6,14,9,29,887,94,30,10,30,35,13,27,5,49,202,23,97,9,9,44,15,131,13,11,33,47,39,14,68,427,90,136,60,400,20,30,484,43,32,36,33,194
323,10,2677,115,30,73,33,24,86,15,52,64,20,39,8,123,895,22,125,69,11,14,26,10,27,23,19,13,12,1365,26,21,142,24,16,42,53,499,139,19,13,100,24,31,107,19,67,36,81,12,45,171,88,8,10,8,28,9,14,84,19,21,20,18,106
324,15,19,5,19,151,59,6,25,31,19,15,152,152,10,63,11,21,19,4,8,6,12,19,16,61,9,18,10,31,10,23,2,36,47,30,4,87,65,35,36,85,120,43,114,12,37,223,48,111,362,16,7,12,171,27,22,56,151,21,11,43,18,453,1538
325,22,33,27,16,65,14,12,6,38,12,11,11,71,26,74,68,10,34,3,3,14,1301,11,179,20,14,190,26,28,6,30,41,2287,2,252,34,316,60,9,18,35,22,19,9,111,11,45,57,138,18,52,53,14,9,118,32,35,21,26,19,17,55,43,23
326,33,1568,31,150,36,151,20,155,18,54,5,161,25,88,77,20,26,26,648,148,15,1511,19,674,87,9,50,260,18,27,11,12,14,127,9,4,16,40,17,81,29,21,22,33,21,22,23,3,23,139,9,73,79,10,11,41,11,33,81,97,36,45,8,12
327,120,40,13,233,117,3,101,42,60,7,22,16,16,38,27,2216,23,21,32,233,19,765,54,45,8,15,1529,31,30,167,26,23,37,20,31,10,638,16,14,7,6,220,16,138,48,9,387,18,20,13,65,209,58,12,111,8,45,132,251,12,14,25,28,20
328,15,50,6,37,74,261,22,156,790,153,28,12,18,18,52,116,49,44,10,11,32,17,23,371,3135,30,383,21,16,17,56,15,21,10,11,29,30,97,119,29,5,24,152,19,152,6,53,9,5,9,12,178,33,23,633,8,28,215,42,22,7,24,13,15
329,32,102,2357,326,1818,17,34,1186,53,56,1545,114,32,135,23,6,20,12,91,28,21,47,33,12,16,11,10,15,23,77,44,34,78,946,26,22,45,42,12,559,92,16,14,17,20,42,16,3094,66,9,112,552,258,163,708,13,3,14,43,72,44,6,16,5
330,506,24,13,167,33,17,228,26,17,13,32,838,71,24,11,28,31,118,8,25,145,327,16,451,8,897,18,8,23,183,16,38,40,24,750,142,36,17,8,95,6,14,45,13,13,14,7,248,9,46,150,561,43,22,14,114,72,14,219,49,24,41,18,15
331,14,61,79,34,310,27,36,32,35,15,92,696,212,15,16,27,12,13,23,10,11,224,355,13,24,10,21,8,30,40,54,18,14,104,27,1162,10,9,11,28,893,121,51,51,28,13,60,242,59,65,58,18,7,62,25,6,8,84,50,316,30,48,104,37
332,51,752,13,33,25,189,17,26,28,134,5,40,145,27,8,23,19,6,17,5,13,65,11,1991,45,9,167,25,14,26,25,44,31,18,26,2,12,34,7,21,14,77,888,46,22,248,20,15,16,24,169,232,18,13,14,3,275,10,139,13,15,137,54,20
333,25,74,19,7,789,44,9,11,8,50,20,10,108,15,39,93,25,23,11,87,21,13,295,22,59,121,6,156,44,14,35,15,23,14,17,8,55,151,31,63,22,38,21,42,33,992,22,15,22,18,69,56,233,14,119,38,15,166,162,56,29,16,77,20
334,218,150,36,14,12,21,18,18,21,20,23,46,9,509,492,15,26,1088,1188,15,13,46,5,13,29,6,48,26,16,201,26,17,29,72,96,61,46,37,9,45,14,26,8,14,10,25,42,44,14,89,53,63,18,40,9,32,201,41,55,18,9,92,89,10
335,141,391,29,3,42,7,14,62,13,15,3,9,25,45,37,30,46,58,18,881,24,20,51,14,15,94,14,28,125,41,1526,34,1216,24,345,25,14,59,41,20,12,23,21,133,338,35,8,21,19,9,17,26,17,14,20,36,22,22,57,54,11,13,350,6
336,281,27,347,61,8,130,30,11,31,48,58,7,17,121,102,10,25,83,19,33,167,367,33,19,3,5,514,59,28,12,101,659,18,1574,16,28,11,4,7,10,5,4,13,29,10,20,12,6,281,43,72,440,117,8,70,119,20,17,201,48,38,24,31,11
337,52,15,126,22,4,2764,21,55,37,41,6,14,23,9,43,18,248,77,22,24,21,152,2553,56,22,12,30,25,205,63,8,24,13,5,77,20,6,48,27,132,18,10,81,34,15,130,102,114,61,4,13,13,39,38,116,158,11,19,15,35,14,8,56,451
338,15,71,7,1586,64,24,17,11,213,76,12,23,771,34,500,17,13,24,11,8,26,8,26,16,11,25,39,34,41,29,12,69,8,15,10,1666,14,80,223,25,51,569,9,28,18,23,21,49,14,911,258,9,16,108,72,18,9,16,24,16,27,39,14,23
